*year_2024,year,flood,precipitation,temperature,humidity,month,day,risk_level,is_monsoon_season,temp_humidity_interaction,humidity_precip_interaction,temp_precip_interaction,monsoon_precip_interaction,saturation_risk
,2024,0,0.23716615476918307,35.811465981268434,81.66867104404629,12.0,21.0,0.0,0.0,29.246748348292662,17.381004664957395,7.621518133234837,0.0,0
,2024,0,6.036260411436319,30.67558370474917,67.69091639034487,12.0,13.0,0.0,0.0,20.764583717832014,132.07017907702382,59.85042084252711,0.0,0
,2024,0,7.500904068187473,32.64375933486964,68.62883824581874,12.0,1.0,0.0,0.0,22.403032791282044,146.87755361111712,69.86327663892574,0.0,0
,2024,0,10.214344252262444,30.70598372908697,59.911082409165395,3.0,12.0,0.0,0.0,18.396287216478214,144.81669069998446,74.22231028918394,0.0,0
,2024,0,7.698917006718314,31.97978191735143,72.9866910746794,7.0,25.0,0.0,1.0,23.34098463437347,157.8847032748014,69.17861742283498,7.698917006718314,0
,2024,0,3.7023788259101105,25.0,87.1387079851198,8.0,12.0,0.0,1.0,21.78467699627995,134.89669016900112,38.70171284615463,3.7023788259101105,0
,2024,0,0.36705355420049707,34.88334414693041,52.170806086295315,2.0,4.0,0.0,0.0,18.198921831310113,16.31160598161294,10.906547315074045,0.0,0
,2024,0,4.890037400342857,31.242178798617523,79.22386279300719,4.0,26.0,0.0,0.0,24.751260864962727,140.48469291013717,55.400579315791546,0.0,0
,2024,0,0.36944402996374937,31.347946890852477,66.60835215987031,1.0,8.0,0.0,0.0,20.88035085994813,20.941988298765196,9.855946224324423,0.0,0
,2024,0,0.9927844267252096,27.452513859685148,88.35219850854091,11.0,10.0,0.0,1.0,24.254899540893724,60.92174502295809,18.9294106749057,0.9927844267252096,0
,2024,0,1.376570242951307,28.28688560558522,71.18007028038855,11.0,19.0,0.0,1.0,20.13462505418867,61.617623896342955,24.48677939735118,1.376570242951307,0
,2024,0,2.868160831005812,27.67357410044329,73.24171652792667,3.0,6.0,0.0,0.0,20.268600695792408,99.07986751363792,37.43623423210314,0.0,0
,2024,0,4.61866035198615,29.544656081020584,81.32000273797584,9.0,22.0,0.0,1.0,24.025715134011485,140.36590895105618,50.99683184740175,4.61866035198615,0
,2024,0,1.7873273943421701,26.59670656545194,77.94083613075921,9.0,13.0,0.0,1.0,20.729695480357773,79.89584276822319,27.263837436140914,1.7873273943421701,0
,2024,0,0.5989933661010788,29.252841781380564,87.49854509406097,6.0,5.0,0.0,1.0,25.595810957375583,41.069567047612345,13.730531697208196,0.5989933661010788,0
,2024,0,4.068867186395654,30.6978802960564,81.04598113416024,5.0,22.0,0.0,0.0,24.879398273328967,131.5471387751491,49.82626236239331,0.0,0
,2024,0,17.038805687162334,28.09335590098041,78.01581644274742,11.0,7.0,0.0,1.0,21.917260972316626,225.6627235511506,81.2607429540831,17.038805687162334,0
,2024,0,1.211249830247111,29.248507249860243,62.215635497690904,3.0,26.0,0.0,0.0,18.197144659088746,49.37170841338603,23.210383690776613,0.0,0
,2024,0,3.1882974418265513,27.768339730074555,84.36184607788276,7.0,19.0,0.0,1.0,23.42588402146906,120.8309923622517,39.77243507378279,3.1882974418265513,0
,2024,0,7.831923088063284,27.22731902252176,83.658604721942,8.0,15.0,0.0,1.0,22.7779951974336,182.2396274369932,59.31125066291137,7.831923088063284,0
,2024,0,0.919794389863916,30.44350714154366,91.2839992477492,6.0,9.0,0.0,1.0,27.790050830075185,59.53707579144955,19.85580613229226,0.919794389863916,0
,2024,0,0.7934374057091932,29.366371078647383,81.4016902995971,10.0,14.0,0.0,1.0,23.904722437670998,47.54950446471173,17.15389923203396,0.7934374057091932,0
,2024,0,1.266410824737154,32.54669482787284,67.52760115212216,1.0,2.0,0.0,0.0,21.978002271564343,55.25091077718484,26.62962257427315,0.0,0
,2024,0,7.259698640513333,29.934743519894425,79.9211276579715,9.0,16.0,0.0,1.0,23.924184582621173,168.74451808884888,63.20386132432213,7.259698640513333,0
,2024,0,1.1932786882740378,27.883993915822884,74.67392508100089,9.0,9.0,0.0,1.0,20.822072726292426,58.648717224894206,21.900020288150728,1.1932786882740378,0
,2024,0,10.459574541851653,27.958341497503667,72.18776303252459,1.0,13.0,0.0,0.0,20.18250130804193,176.05336341518543,68.18551856120222,0.0,0
,2024,0,2.3850664180561485,30.568666757368312,78.63619060056399,3.0,13.0,0.0,0.0,24.03803505537539,95.88688911851975,37.274623013639896,0.0,0
,2024,0,5.827153109096018,31.101993334333958,76.86179169926916,9.0,14.0,0.0,1.0,23.905549330956347,147.6444125207608,59.74406050849343,5.827153109096018,0
,2024,0,5.996137307157564,29.830430606992934,92.54344480837935,9.0,23.0,0.0,1.0,27.606108084884408,180.03014768607102,58.030872298258885,5.996137307157564,0
,2024,0,12.859764271163748,30.60579786161379,80.27297631502107,8.0,4.0,0.0,1.0,24.568184868476465,211.03685085970758,80.46233608451762,12.859764271163748,0
,2024,0,0.9487642455361597,25.485570952566327,74.6374111276564,8.0,18.0,0.0,1.0,19.02177037009751,49.797741212543464,17.00385701721569,0.9487642455361597,0
,2024,0,8.866255141200597,30.852930359397135,83.51396540062869,9.0,23.0,0.0,1.0,25.76650558542699,191.17351880431113,70.62607114792694,8.866255141200597,0
,2024,0,10.647819351154435,29.489383082518504,79.81598979590885,6.0,25.0,0.0,1.0,23.537242992019436,195.95775164162484,72.39994418317785,10.647819351154435,0
,2024,0,9.35629789304143,33.31738049483188,66.77016691422236,6.0,12.0,0.0,1.0,22.24607056784581,156.0815967590145,77.88253628512842,9.35629789304143,0
,2024,0,10.92174470773606,30.076926163874898,55.51163649421795,2.0,17.0,0.0,0.0,16.696193920724564,137.5780425244705,74.54157160742223,0.0,0
,2024,0,2.7670152216230828,32.29797449995845,73.87068098630148,9.0,1.0,0.0,1.0,23.858733707901305,97.97342613624481,42.83625352809176,2.7670152216230828,0
,2024,0,10.936375533556788,32.139781728121676,84.22171837034534,5.0,21.0,0.0,0.0,27.06867645190235,208.835373205118,79.69349761315966,0.0,0
,2024,0,0.637555090805162,29.087116144050572,82.27814526672411,10.0,23.0,0.0,1.0,23.932339674902693,40.579937608745105,14.345891664396415,0.637555090805162,0
,2024,0,11.635005625382542,31.177212249918394,77.32183392183323,2.0,6.0,0.0,0.0,24.106792277339345,196.1246037962216,79.0801005336654,0.0,0
,2024,0,0.2755909875649402,30.403864143917843,75.80676120542567,3.0,26.0,0.0,0.0,23.04818468880184,18.45209273073169,7.400592132354378,0.0,0
,2024,0,9.51760829150008,26.61127540258654,85.25346310313043,7.0,9.0,0.0,1.0,22.68703385661654,200.6057323492336,62.61768374646822,9.51760829150008,0
,2024,0,6.334195128562594,28.827914683966373,81.90728287051229,11.0,20.0,0.0,1.0,23.61216162586629,163.20416607515685,57.44099438776895,6.334195128562594,0
,2024,0,7.149207292644979,25.366640727573927,85.88165261258607,10.0,25.0,0.0,1.0,21.785290269137814,180.1728931433317,53.21719960177696,7.149207292644979,0
,2024,0,0.7380606942425707,28.647477804267577,65.44753830895145,12.0,27.0,0.0,0.0,18.749069010496388,36.177432355761596,15.835464819695467,0.0,0
,2024,0,0.05501145378962055,28.394252251938532,76.35547207271199,6.0,11.0,0.0,1.0,21.68056534848432,4.088959495788393,1.520558307344524,0.05501145378962055,0
,2024,0,4.023850542928741,33.61791397070529,77.80099282260865,1.0,5.0,0.0,0.0,26.155070835459174,125.58610432293541,54.265925123484834,0.0,0
,2024,0,1.8040982396911394,25.0,87.77478725339878,6.0,19.0,0.0,1.0,21.943696813349696,90.5030035517214,25.77705010279503,1.8040982396911394,0
,2024,0,14.667127715006878,30.17043014510747,51.57058105760812,1.0,10.0,0.0,0.0,15.559066133411683,141.89979252267239,83.0158918149117,0.0,0
,2024,0,4.670701545779916,29.44977105449982,79.25147859836338,8.0,24.0,0.0,1.0,23.339379004523938,137.52610836111967,51.10456583121651,4.670701545779916,0
,2024,0,13.656289576892132,29.220638519376408,87.26293857609672,11.0,18.0,0.0,1.0,25.498787842706694,234.2896080214003,78.45360305932934,13.656289576892132,0
,2024,0,18.0,26.322562488274627,59.991890408854374,7.0,13.0,0.0,1.0,15.791402840767926,176.64246055371214,77.50517902202017,18.0,0
,2024,0,2.3391599283039337,27.49529870543226,81.8064036688657,9.0,4.0,0.0,1.0,22.492915048926317,98.63555623970382,33.15161112282548,2.3391599283039337,0
,2024,0,1.5602098903646966,30.05302701340736,58.04505377823655,2.0,28.0,0.0,0.0,17.44429569192026,54.56753069845185,28.252527431551474,0.0,0
,2024,0,13.988415930430818,28.07004360761979,95.0,7.0,25.0,0.0,1.0,26.666541427238805,257.1913749870372,75.99340117252451,13.988415930430818,0
,2024,0,17.348270774291752,26.323873512003683,74.69425263948807,6.0,4.0,0.0,1.0,19.662420585555314,217.32556732571547,76.59024011952124,17.348270774291752,0
,2024,0,5.295793209374112,27.909107358304187,62.61269800587651,6.0,12.0,0.0,1.0,17.47464510639086,115.19995510809915,51.349454937750906,5.295793209374112,0
,2024,0,7.431233796716603,28.196611118423856,63.74390642500124,3.0,27.0,0.0,0.0,17.973621406349597,135.89838269112042,60.11357105753644,0.0,0
,2024,0,18.0,25.0,78.87895289588923,11.0,11.0,0.0,1.0,19.719738223972307,232.2542635424898,73.610974479161,18.0,0
,2024,0,11.216387053687143,28.349985486240758,80.80077676694539,6.0,15.0,0.0,1.0,22.907008486198812,202.2264268025534,70.95372710738674,11.216387053687143,0
,2024,0,18.0,28.975593609884598,95.0,9.0,8.0,0.0,1.0,27.526813929390368,279.72170302081184,85.31686726943023,18.0,0
,2024,0,7.821005964006357,27.887124696711588,83.56195549604672,3.0,2.0,0.0,0.0,23.30302672819319,181.92573472142865,60.714060837857886,0.0,0
,2024,0,2.81240930647487,31.399471279197513,71.37677078248954,4.0,10.0,0.0,0.0,22.41192864186645,95.52077385334803,42.02069892339153,0.0,0
,2024,0,16.72596141071544,28.93828070405565,67.8018229485514,12.0,20.0,0.0,0.0,19.620681847318625,194.93229614025108,83.19843418182329,0.0,0
,2024,0,18.0,28.30818204780438,83.14034601418543,9.0,4.0,0.0,1.0,23.53552050487008,244.80167554555274,83.35171465089488,18.0,0
,2024,0,0.2758224007345187,30.73007598693723,53.717292090227524,3.0,6.0,0.0,0.0,16.50736467745194,13.085048406478805,7.485569658806352,0.0,0
,2024,0,0.009202361204489116,26.13443521444836,70.76650464715016,3.0,4.0,0.0,0.0,18.494426310539044,0.6482408175460799,0.23939867786307728,0.0,0
,2024,0,0.3169922451705192,33.944831265295846,78.8081652733532,3.0,21.0,0.0,0.0,26.75129872531522,21.699870430241006,9.346727432092296,0.0,0
,2024,0,13.660972159806946,29.763586391149524,86.40366969323446,7.0,3.0,0.0,1.0,25.716830874269316,232.0101841133536,79.92085501693703,13.660972159806946,0
,2024,0,3.9024140814329393,25.0,68.33392763728244,5.0,25.0,0.0,0.0,17.08348190932061,108.6323412689342,39.74319383687279,0.0,0
,2024,0,2.7077092101098272,29.203299645426956,95.0,11.0,19.0,0.0,1.0,27.743134663155605,124.48935112115441,38.268419194272006,2.7077092101098272,0
,2024,0,1.7785404543261594,29.81655400273414,86.51289917815532,4.0,17.0,0.0,0.0,25.795165302785623,88.40976140203469,30.47030500947796,0.0,0
,2024,0,4.635649235268168,29.020037469282478,77.65866613783025,7.0,17.0,0.0,1.0,22.536574011343323,134.28055914082168,50.178905349039546,4.635649235268168,0
,2024,0,4.331502980844661,29.521102350748798,78.82977016770813,10.0,2.0,0.0,1.0,23.27141713406916,131.9321192063856,49.40749650997158,4.331502980844661,0
,2024,0,3.3779917570236058,31.89399092138843,72.4443676922002,12.0,5.0,0.0,0.0,23.105400054807582,106.97063731453548,47.09435176328077,0.0,0
,2024,0,9.047492371083772,29.080449876073235,78.1502865896568,3.0,3.0,0.0,0.0,22.72645491971273,180.31796058650144,67.09799341011644,0.0,0
,2024,0,13.059259058216432,29.41542190804883,84.93056720773436,9.0,23.0,0.0,1.0,24.982684673054028,224.4953704531832,77.75323132049839,13.059259058216432,0
,2024,0,5.863423188331017,28.79069232143083,94.30659782983754,6.0,27.0,0.0,1.0,27.15152241999769,181.65396516498484,55.45681363110628,5.863423188331017,0
,2024,0,5.601425972311147,32.40846362034766,64.70111702023868,2.0,9.0,0.0,0.0,20.968637971462623,122.10949176858294,61.16402936974617,0.0,0
,2024,0,11.275040517984712,30.447824626471416,86.20899807260376,11.0,28.0,0.0,1.0,26.248764545384514,216.17492268311833,76.3499899274239,11.275040517984712,0
,2024,0,12.799510853340479,30.27620883660896,72.21436368298498,1.0,18.0,0.0,0.0,21.863771558688832,189.53621254867664,79.46394125156182,0.0,0
,2024,0,4.484027016902426,31.538195301418963,82.53194785138064,10.0,21.0,0.0,1.0,26.02908689943368,140.45614439658158,53.6729524576414,4.484027016902426,0
,2024,0,3.0625891546344186,28.126362706893033,95.0,9.0,16.0,0.0,1.0,26.72004457154838,133.1729468512655,39.428111640889284,3.0625891546344186,0
,2024,0,3.599856492016619,27.039205756254603,71.88037103510217,9.0,10.0,0.0,1.0,19.43588142254051,109.69125080089755,41.26250682008851,3.599856492016619,0
,2024,0,18.0,26.39326975254738,58.63443787730243,6.0,23.0,0.0,1.0,15.475545356846247,172.64552440744242,77.71337224705509,18.0,0
,2024,0,5.822751763657574,25.0,68.11231057426245,7.0,16.0,0.0,1.0,17.028077643565613,130.79354131837243,48.006571872117384,5.822751763657574,0
,2024,0,14.266580821745086,28.16400497993926,85.22203601035912,3.0,26.0,0.0,0.0,24.00193846596317,232.2868212935921,76.7656758504545,0.0,0
,2024,0,14.313385890327675,28.77849917219817,67.87515881150088,5.0,18.0,0.0,0.0,19.533452016695975,185.21280160286798,78.52867751530758,0.0,0
,2024,0,3.9120909954926866,25.0,66.1843376115894,5.0,12.0,0.0,0.0,16.54608440289735,105.3455913677227,39.79249289535681,0.0,0
,2024,0,6.22208613943717,29.866079692130622,90.74937890122051,11.0,4.0,0.0,1.0,27.10328182275209,179.42457639949157,59.04953579138957,6.22208613943717,0
,2024,0,0.7131527945187138,29.2117878072698,68.32732055238857,12.0,3.0,0.0,0.0,19.959631894156797,36.78301628761058,15.72573983610524,0.0,0
,2024,0,3.496686583179578,25.319626014239354,70.75103982303915,2.0,6.0,0.0,0.0,17.913898684379067,106.36292556645255,38.06402709923131,0.0,0
,2024,0,9.351406383558931,26.82921485500101,84.3910478206438,6.0,17.0,0.0,1.0,22.641455538187174,197.23220762611172,62.703158822880354,9.351406383558931,0
,2024,0,6.427559021268917,27.44100088545676,76.54978682885562,6.0,21.0,0.0,1.0,21.00602768152153,153.49742392349216,55.02462018891098,6.427559021268917,0
,2024,0,3.734029916406893,31.56817665668177,82.11080850571884,12.0,22.0,0.0,0.0,25.920885083315007,127.6639826023711,49.08146964849957,0.0,0
,2024,0,0.4008143363783861,32.122075623388696,55.61559098548027,5.0,9.0,0.0,0.0,17.864882194750518,18.745442741479405,10.826865608474922,0.0,0
,2024,0,1.4934595871863963,31.318607823797596,71.69536950850082,12.0,2.0,0.0,0.0,22.453991604189934,65.50598989177992,28.61490806999823,0.0,0
,2024,0,3.95106244030337,26.69736127939235,69.29407845459585,1.0,10.0,0.0,0.0,18.49969047024903,110.84295950827281,42.7051575151318,0.0,0
,2024,0,7.386699587281674,29.542039236770332,84.28754138555963,1.0,6.0,0.0,0.0,24.900258547831058,179.24985279934518,62.82549114062525,0.0,0
,2024,0,7.105838885654536,25.0,80.81816726680815,8.0,18.0,0.0,1.0,20.204541816702037,169.11885643107567,52.31461630178925,7.105838885654536,0
,2024,0,2.055615242314066,31.528683877546385,78.56575977220027,9.0,9.0,0.0,1.0,24.770750034569527,87.75645785155737,35.21693961641032,2.055615242314066,0
,2024,0,12.389874160269184,27.054205850742576,65.59733293528225,4.0,1.0,0.0,0.0,17.74683748490822,170.19219906621518,70.19210357638501,0.0,0
,2024,0,0.8321360319721223,29.134167230778573,60.45153178301249,12.0,12.0,0.0,0.0,17.612050363230118,36.60234560568499,17.640228898458503,0.0,0
,2024,0,0.8232599565063554,29.064089593708836,58.01640360714014,4.0,22.0,0.0,0.0,16.861939523426937,34.846165290287416,17.456650309662724,0.0,0
,2024,0,2.4577753348575904,26.11905260509369,42.65387131011037,12.0,10.0,0.0,0.0,11.140787085596692,52.917476815666035,32.403960489972945,0.0,0
,2024,0,0.45377011475581347,30.769105481067367,52.716096764585664,4.0,12.0,0.0,0.0,16.220271418996905,19.72426853574907,11.512576544192694,0.0,0
,2024,0,4.849529419450112,32.29274960512515,68.50153180965053,2.0,23.0,0.0,0.0,22.121028142965603,120.99844908602512,57.04066048918662,0.0,0
,2024,0,0.9502452521155096,28.49110519558555,76.48918241194022,10.0,16.0,0.0,1.0,21.792613424229206,51.09134216269753,19.03078001672873,0.9502452521155096,0
,2024,0,12.095287470498445,30.910935957331848,81.53495553113262,6.0,3.0,0.0,1.0,25.203217887067407,209.7284875283652,79.51073014250913,12.095287470498445,0
,2024,0,10.228535533194997,26.49038678652288,65.75824483396927,2.0,8.0,0.0,0.0,17.41961340054716,159.03357653583276,64.06589721357689,0.0,0
,2024,0,1.9136250257793133,28.28605592907498,82.06511167667217,9.0,21.0,0.0,1.0,23.212983387121334,87.76026787677216,30.2490521830195,1.9136250257793133,0
,2024,0,18.0,28.157130680559852,78.67919001410736,8.0,5.0,0.0,1.0,22.153802350678205,231.66607392678065,82.90695311732371,18.0,0
,2024,0,4.670340593037573,27.96375543736925,86.5129341231358,9.0,6.0,0.0,1.0,24.19226531988607,150.12149845113618,48.524083839347384,4.670340593037573,0
,2024,0,0.521973175379406,27.19508830709004,64.06281206999623,3.0,2.0,0.0,0.0,17.42193831444061,26.906870169603536,11.422144715256456,0.0,0
,2024,0,5.485530636840714,28.876535457424367,70.86769387321601,11.0,6.0,0.0,1.0,20.464134749158177,132.4923723706641,53.98680949664339,5.485530636840714,0
,2024,0,11.321339455383065,29.35806302940533,87.35218639736665,6.0,28.0,0.0,1.0,25.64490994010253,219.37039986456045,73.72786293765587,11.321339455383065,0
,2024,0,2.1161525172130284,29.83291355819543,74.89574829970523,9.0,9.0,0.0,1.0,22.343583849014685,85.12643811040735,33.90806190362679,2.1161525172130284,0
,2024,0,18.0,26.205098268620425,88.28745290272025,6.0,12.0,0.0,1.0,23.135813792019817,259.9570176980908,77.15931279501298,18.0,0
,2024,0,9.445481105069275,29.048965985735393,78.06556634451653,10.0,20.0,0.0,1.0,22.677239813990305,183.15504722518887,68.15379668777604,9.445481105069275,0
,2024,0,4.755364825733286,31.392481200379496,66.84219571699653,5.0,5.0,0.0,0.0,20.983423724379005,116.98269461684967,54.940999500939235,0.0,0
,2024,0,18.0,32.487178856660144,58.85150525394574,12.0,7.0,0.0,0.0,19.119193771686092,173.28466605233638,95.65651574870195,0.0,0
,2024,0,16.475025697587927,29.42320167969585,95.0,11.0,11.0,0.0,1.0,27.95204159571106,271.77341207204944,84.17309383763154,16.475025697587927,0
,2024,0,12.563973292295458,26.036254906430287,69.56603918453504,9.0,14.0,0.0,1.0,18.112391290392722,181.38769094898413,67.88738030505012,12.563973292295458,0
,2024,0,18.0,29.845699871736144,80.05312802167427,9.0,21.0,0.0,1.0,23.89241632728561,235.71155055121895,87.87884206284274,18.0,0
,2024,0,4.782621748848301,25.0,53.23138751604624,7.0,6.0,0.0,1.0,13.30784687901156,93.41348203080535,43.87142924024218,4.782621748848301,0
,2024,0,0.38169270680971823,32.30897521809968,68.05259065438563,4.0,2.0,0.0,0.0,21.987094649800273,22.002038622204577,10.445793668645125,0.0,0
,2024,0,18.0,28.263022230646904,91.4906585262276,9.0,1.0,0.0,1.0,25.858025158232955,269.38866119423096,83.21874432496438,18.0,0
,2024,0,18.0,25.0,84.08979829311045,8.0,3.0,0.0,1.0,21.022449573277612,247.597279844478,73.610974479161,18.0,0
,2024,0,2.3351391263786345,29.863175674379224,85.27309594176542,1.0,1.0,0.0,0.0,25.46525444407135,102.71267161518743,35.97062499670354,0.0,0
,2024,0,14.448817786013448,26.864690435854307,65.1864694538289,2.0,4.0,0.0,0.0,17.512143224833864,178.45007749794576,73.54296267927323,0.0,0
,2024,0,18.0,27.46514878222244,78.87311153072935,8.0,13.0,0.0,1.0,21.66261743108306,232.2370639992215,80.86945464298144,18.0,0
,2024,0,3.9399185940613126,29.633112549596834,86.12237215130881,9.0,24.0,0.0,1.0,25.52073946997998,137.56747229852786,47.334418316110785,3.9399185940613126,0
,2024,0,6.670141325886051,33.23485042156837,75.07060819355611,2.0,26.0,0.0,0.0,24.94960434369002,152.94398062262064,67.71052534656789,0.0,0
,2024,0,4.663303699247332,31.947546870410903,66.81658752427822,6.0,8.0,0.0,1.0,21.346260616527907,115.86045817063116,55.39728314452715,4.663303699247332,0
,2024,0,1.5377600803448102,26.817780209871326,71.86263462476663,8.0,19.0,0.0,1.0,19.271963406692805,66.92436615741255,24.974911533175217,1.5377600803448102,0
,2024,0,13.349015137607676,25.0,69.25976481558541,10.0,2.0,0.0,1.0,17.314941203896353,184.48594095824524,66.59203270811955,13.349015137607676,0
,2024,0,7.528662410994469,31.217100091890554,71.76743730225714,4.0,24.0,0.0,0.0,22.403712736030407,153.82866037167818,66.91174811773706,0.0,0
,2024,0,1.621448549209189,30.111849833209426,67.30711632844468,3.0,1.0,0.0,0.0,20.267417795884842,64.86568841875675,29.019604100434496,0.0,0
,2024,0,6.378239018873021,30.714019821287636,81.34763620980155,2.0,14.0,0.0,0.0,24.985129109627405,162.5760977103904,61.383043444142224,0.0,0
,2024,0,0.05991826026148428,32.0760037478841,67.72468021552234,12.0,14.0,0.0,0.0,21.72337096417347,3.941020517219265,1.8665601443746633,0.0,0
,2024,0,10.602412313259274,25.857589721774467,84.11010894561561,8.0,17.0,0.0,1.0,21.748846885694807,206.17179538336893,63.38246096758483,10.602412313259274,0
,2024,0,4.108077103960735,30.23970388870493,94.42755073291988,9.0,10.0,0.0,1.0,28.554611730991596,153.99462466632602,49.3156056068125,4.108077103960735,0
,2024,0,1.9324497776068394,29.564658791814907,68.68180517536557,8.0,12.0,0.0,1.0,20.305541352155903,73.89050795363858,31.80678856686126,1.9324497776068394,0
,2024,0,2.8165828103912864,29.480006358110636,67.52762871891687,5.0,14.0,0.0,0.0,19.90714923981804,90.44349890177284,39.48420777179042,0.0,0
,2024,0,0.8767752129669052,26.104958908841656,71.97687483127379,6.0,18.0,0.0,1.0,18.789533598572415,45.31340084114507,16.434507190689995,0.8767752129669052,0
,2024,0,0.6981961594418333,25.543760357623313,75.89014692064303,9.0,14.0,0.0,1.0,19.385197264457304,40.18888746030606,13.527122452391904,0.6981961594418333,0
,2024,0,4.866254531150852,29.388220907322218,74.54852778314157,3.0,25.0,0.0,0.0,21.90848602806612,131.8924750078297,51.99412123628969,0.0,0
,2024,0,0.38563980283228544,26.392259380538263,68.62596629618008,12.0,4.0,0.0,0.0,18.111943027288614,22.38318135374587,8.608151694361949,0.0,0
,2024,0,2.1598023054719855,26.979815251354776,64.0194794279767,4.0,12.0,0.0,0.0,17.27233727454719,73.65501696750715,31.040532785874742,0.0,0
,2024,0,0.0949211225469562,29.541663119634613,70.90330294564748,8.0,10.0,0.0,1.0,20.946014896897147,6.429676465531516,2.6789067394868806,0.0949211225469562,0
,2024,0,5.891562337242499,26.817307029636066,78.01385696290849,7.0,19.0,0.0,1.0,20.921215547404287,150.5899775289275,51.765389126950886,5.891562337242499,0
,2024,0,3.2365561548363067,32.23210625619057,78.61072837008535,12.0,23.0,0.0,0.0,25.337893497011255,113.49429502176606,46.535126342946924,0.0,0
,2024,0,4.638661545805289,30.60015740032402,80.92949969554878,2.0,28.0,0.0,0.0,24.764554290132672,139.97944392405458,52.92746196380467,0.0,0
,2024,0,0.9611889896782878,29.81074006357118,87.80843124401625,1.0,6.0,0.0,0.0,26.176343192053306,59.143449358860806,20.079051297481563,0.0,0
,2024,0,2.8046199496350206,30.628858037134385,65.63147851284224,1.0,15.0,0.0,0.0,20.102172381370806,87.69783855065413,40.926773371499245,0.0,0
,2024,0,4.918285486198586,27.880452328288662,77.42151864883151,1.0,28.0,0.0,0.0,21.585469598724586,137.65908295295856,49.57274885338123,0.0,0
,2024,0,4.053828738589224,28.58447170749959,65.8517802975994,11.0,12.0,0.0,1.0,18.82338350805209,106.68950648134108,46.31102098866357,4.053828738589224,0
,2024,0,4.253609575823257,33.72031069676136,75.22210253976796,1.0,4.0,0.0,0.0,25.365126689046175,124.78710271455702,55.9391419863457,0.0,0
,2024,0,16.364270253043397,27.122432811242902,82.16007017226048,7.0,4.0,0.0,1.0,22.28380983014137,234.5189088732753,77.41866986658154,16.364270253043397,0
,2024,0,18.0,29.52515381370892,93.55186909957777,7.0,26.0,0.0,1.0,27.621333247249964,275.4577699506732,86.93501375496922,18.0,0
,2024,0,3.543879726948909,27.848573483067483,83.3042728395765,5.0,23.0,0.0,0.0,23.19905163626449,126.10444314780571,42.1566473343557,0.0,0
,2024,0,3.320130167712424,27.07184019782365,65.4663445005508,10.0,28.0,0.0,1.0,17.722944166545826,95.79595482025564,39.613832119037525,3.320130167712424,0
,2024,0,18.0,26.933903966897816,83.12195513277813,10.0,4.0,0.0,1.0,22.38798757087035,244.74752471747587,79.30523670125955,18.0,0
,2024,0,7.7940114867155845,29.06126002367462,78.14174589513674,7.0,2.0,0.0,1.0,22.708975961624773,169.88570183936125,63.18124197127008,7.7940114867155845,0
,2024,0,3.920739529317149,30.06272397597943,86.42843569062475,10.0,15.0,0.0,1.0,25.982742058429412,137.7201540182451,47.9037129747448,3.920739529317149,0
,2024,0,2.5995063302683055,29.128082938806493,95.0,10.0,25.0,0.0,1.0,27.67167879186617,121.67568702989043,37.307152667820105,2.5995063302683055,0
,2024,0,4.740586817903706,31.45422182424219,74.16091289085679,3.0,1.0,0.0,0.0,23.326738047573116,129.60075158905116,54.96818512832937,0.0,0
,2024,0,0.1992443595283341,32.187359179979524,59.935523530782966,5.0,1.0,0.0,0.0,19.29166223525426,10.889784646782601,5.848174657865362,0.0,0
,2024,0,16.854635753441713,28.608033224270017,73.95512601718501,11.0,12.0,0.0,1.0,21.157107022047047,213.15813673471038,82.45588083120947,16.854635753441713,0
,2024,0,0.7996110391810589,26.22371718179022,80.21471510549195,8.0,18.0,0.0,1.0,21.03528002744297,47.13180444970895,15.40828398544032,0.7996110391810589,0
,2024,0,2.468356167645516,27.18312265337841,75.51314261210136,10.0,10.0,0.0,1.0,20.52683017566807,93.91424220200054,33.80712649968504,2.468356167645516,0
,2024,0,14.012937687766186,31.51248035171351,88.54572849552729,11.0,3.0,0.0,1.0,27.902955294434626,239.8626167413844,85.36454694768562,14.012937687766186,0
,2024,0,0.6878705263617063,33.452895979529586,65.11099316646303,7.0,11.0,0.0,1.0,21.781512815215496,34.08350124112348,17.51151021030277,0.6878705263617063,0
,2024,0,0.6603844554110715,30.465662039478843,62.31018628155403,5.0,8.0,0.0,0.0,18.983210768707963,31.59432856053421,15.447588808997592,0.0,0
,2024,0,2.0815031943331177,30.93917622216995,70.86254771720945,4.0,21.0,0.0,0.0,21.924288513746703,79.74995328222928,34.81949122342222,0.0,0
,2024,0,1.7644757476070592,32.39844903112491,91.24659057804509,3.0,20.0,0.0,0.0,29.562480141067162,92.78418814985592,32.944395748093875,0.0,0
,2024,0,7.3627650884568485,28.311094631739625,91.42774347243446,7.0,25.0,0.0,1.0,25.884194974145068,194.17324727511274,60.12679488491721,7.3627650884568485,0
,2024,0,3.773164920756486,30.49175693865004,51.33311223684745,2.0,16.0,0.0,0.0,15.652367812303947,80.23414672498608,47.658908519521844,0.0,0
,2024,0,0.2644424563124932,31.03516652248861,68.5015349615552,10.0,1.0,0.0,1.0,21.25956544577941,16.072602763163548,7.2818208159063795,0.2644424563124932,0
