*year_2025,year,flood,precipitation,temperature,humidity,month,day,risk_level,is_monsoon_season,temp_humidity_interaction,humidity_precip_interaction,temp_precip_interaction,monsoon_precip_interaction,saturation_risk
,2025,0,6.151971116341498,28.680869729549766,66.97476272523333,2.0,18.0,0.0,0.0,19.208944448899228,131.76534444294208,56.426398915982276,0.0,0
,2025,0,2.6079700054901505,31.288490193588427,83.18330297500084,1.0,1.0,0.0,0.0,26.02679959403609,106.73626332182442,40.14767878655689,0.0,0
,2025,0,5.5855413825768485,31.58650107339049,44.243025726020875,5.0,5.0,0.0,0.0,13.974823795850014,83.39264152965795,59.53665505386566,0.0,0
,2025,0,9.41147052424467,26.429529655029985,72.71743667221173,9.0,26.0,0.0,1.0,19.21887648965985,170.37027381822466,61.921959990306576,9.41147052424467,0
,2025,0,0.3383694799717177,29.033718427679553,84.87208268501796,2.0,18.0,0.0,0.0,24.641521510475485,24.73614393441095,8.461937250245164,0.0,0
,2025,0,18.0,26.28045200754858,95.0,11.0,28.0,0.0,1.0,24.966429407171148,279.72170302081184,77.38118728113896,18.0,0
,2025,0,3.4049937845274383,29.578767587742202,66.87368077702041,8.0,2.0,0.0,1.0,19.7804106144035,99.15620442246234,43.857587789642025,3.4049937845274383,0
,2025,0,0.33073071721837277,28.619471412593025,74.86433263470114,10.0,12.0,0.0,1.0,21.425776276616844,21.390851217896827,8.177390131944676,0.33073071721837277,0
,2025,0,0.36047742045740705,31.143612916833202,58.9846231642775,5.0,7.0,0.0,0.0,18.369942718735317,18.157571734693782,9.587115340891259,0.0,0
,2025,0,11.826142995631532,27.166730074506518,75.66905425703224,10.0,4.0,0.0,1.0,20.556807719939833,193.06849545832625,69.3155181270155,11.826142995631532,0
,2025,0,9.500226586006772,33.7689171607679,77.4374934678374,1.0,8.0,0.0,0.0,26.149803020529067,182.08627717066,79.40412498555992,0.0,0
,2025,0,0.4196026669745328,31.477085126092028,63.02911469637661,12.0,4.0,0.0,0.0,19.839728087200648,22.08395341009795,11.02884729952054,0.0,0
,2025,0,5.124973497367475,26.57053439466587,62.598180175220314,9.0,10.0,0.0,1.0,16.632670993891825,113.45134108036287,48.15575711400689,5.124973497367475,0
,2025,0,18.0,26.01048182323847,79.10492790217401,11.0,26.0,0.0,1.0,20.575572893280867,232.9196331593121,76.58627654724353,18.0,0
,2025,0,12.521530627661463,26.3735522027416,84.3515802049935,5.0,18.0,0.0,0.0,22.24650803920141,219.67540965835062,68.68420093854012,0.0,0
,2025,0,1.0882240047431992,26.94937447577323,85.88843420376637,3.0,4.0,0.0,0.0,23.146395764951098,63.240851924196356,19.843200268719706,0.0,0
,2025,0,10.065104975896277,31.227099819934594,81.14401208170379,3.0,4.0,0.0,0.0,25.33892165065343,195.05368904579774,75.06359202385296,0.0,0
,2025,0,18.0,25.821884874421652,56.257546965620705,7.0,28.0,0.0,1.0,14.526759010636269,165.6469141578603,76.03096433979543,18.0,0
,2025,0,7.371198971315785,27.91417392170397,95.0,8.0,16.0,0.0,1.0,26.51846522561877,201.85572644910584,59.31195637044464,7.371198971315785,0
,2025,0,0.16505585817243942,33.899415612972845,70.44800441335511,1.0,7.0,0.0,0.0,23.881461807128698,10.762273496733759,5.178780935590236,0.0,0
,2025,0,8.676304213079565,29.6410591485668,73.55709174569427,12.0,19.0,0.0,0.0,21.803101072306784,166.95106236310508,67.27572008324451,0.0,0
,2025,0,10.356741968922709,32.80788697859114,57.476132150544814,2.0,28.0,0.0,0.0,18.85670447561643,139.65617110792275,79.7169834875203,0.0,0
,2025,0,11.221685957558142,31.830416664234022,88.88808073170506,6.0,3.0,0.0,1.0,28.293446461742437,222.5057024596508,79.6782781353559,11.221685957558142,0
,2025,0,18.0,26.05026130632564,70.84149703095362,3.0,12.0,0.0,0.0,18.45439508987634,208.5884652004435,76.70340480781648,0.0,0
,2025,0,3.6349340755609094,28.542289080292527,60.77155185321784,5.0,17.0,0.0,0.0,17.345592008525305,93.20058742171805,43.77308177136664,0.0,0
,2025,0,1.2417077444612308,27.35880628963054,83.2146275897515,8.0,15.0,0.0,1.0,22.766528766917563,67.17400632743906,22.085067013352354,1.2417077444612308,0
,2025,0,7.676322658299471,30.798497092019076,56.48983058922603,5.0,9.0,0.0,0.0,17.398018831309283,122.05180267812815,66.54316450676257,0.0,0
,2025,0,3.9518341316558043,28.945744406549597,62.69394861645427,1.0,22.0,0.0,0.0,18.147230124892392,100.2951483333378,46.30618732653633,0.0,0
,2025,0,0.47647335430424476,30.71616415369395,53.61035473956396,2.0,22.0,0.0,0.0,16.46704456518211,20.889616517780443,11.968749193788296,0.0,0
,2025,0,7.99558625350103,27.94280327488417,67.90324163771638,9.0,14.0,0.0,1.0,18.974069228096322,149.16536238387394,61.38290714834232,7.99558625350103,0
,2025,0,3.091581538216473,30.76570331083306,95.0,6.0,28.0,0.0,1.0,29.22741814529141,133.84850004985563,43.34677095930403,3.091581538216473,0
,2025,0,5.02991428765523,28.198476904472752,64.466183233199,8.0,1.0,0.0,1.0,18.178481790208707,115.82850566859034,50.66512826050642,5.02991428765523,0
,2025,0,7.62474986650498,25.0,85.10629622442924,11.0,2.0,0.0,1.0,21.27657405610731,183.37308639624453,53.865899037798926,7.62474986650498,0
,2025,0,8.127060496640418,28.67875235749253,66.63203192147469,9.0,23.0,0.0,1.0,19.1092354255251,147.33965959377613,63.41570995323829,8.127060496640418,0
,2025,0,6.989376752693516,27.930413090376316,79.49858975917745,7.0,22.0,0.0,1.0,22.204284520761863,165.2070332493564,58.04254764855596,6.989376752693516,0
,2025,0,9.773141296696965,29.10057792944434,74.6735847689738,12.0,22.0,0.0,0.0,21.7304447284049,177.50330165077568,69.17370685233611,0.0,0
,2025,0,13.523705696313256,27.65824256520531,56.566890233119885,12.0,6.0,0.0,0.0,15.64540771226973,151.36067743399275,74.00743286488907,0.0,0
,2025,0,2.847824873153052,30.066998101831878,75.39015958612521,9.0,1.0,0.0,1.0,22.66755785172829,101.58884471910069,40.51552109857369,2.847824873153052,0
,2025,0,7.233868920489826,30.924380091860126,70.74602968327972,11.0,15.0,0.0,1.0,21.877771119157604,149.15074183339948,65.19650999622178,7.233868920489826,0
,2025,0,3.450599325627773,27.880580903728262,73.41776391471707,8.0,23.0,0.0,1.0,20.469299065950906,109.61556771303341,41.62678813647043,3.450599325627773,0
,2025,0,4.307165989687896,30.404804475303813,52.68145355307965,1.0,9.0,0.0,0.0,16.017692947561862,87.92840049584962,50.74738156586475,0.0,0
,2025,0,5.910906426980545,30.142905370617427,77.95987451981888,11.0,17.0,0.0,1.0,23.499371203561097,150.70429621499733,58.269274645886334,5.910906426980545,0
,2025,0,2.3855042505581174,27.17681580505786,72.06115631371392,9.0,1.0,0.0,1.0,19.583927718372856,87.87878632478737,33.14220463967595,2.3855042505581174,0
,2025,0,7.30474953705962,31.06174757374934,94.80964130909871,8.0,8.0,0.0,1.0,29.44953145900942,200.6956640015604,65.75236408751417,7.30474953705962,0
,2025,0,8.517623416702353,28.454493857804017,71.33806714383867,6.0,7.0,0.0,1.0,20.29888593371968,160.73502188847382,64.1121055864574,8.517623416702353,0
,2025,0,2.2980874025130493,34.033430918771245,65.10893469444824,1.0,5.0,0.0,0.0,22.158804311182926,77.69727357993186,40.613547209288896,0.0,0
,2025,0,0.8862254519536019,30.22938163185469,69.57760622682228,1.0,16.0,0.0,0.0,21.032880116615203,44.152398500456776,19.18289197649211,0.0,0
,2025,0,2.2899997522463442,30.332419315719285,56.87441467693503,4.0,10.0,0.0,0.0,17.251385943168927,67.73102890981687,36.12249868851547,0.0,0
,2025,0,2.620550623055376,32.146584697796214,83.18565162877445,10.0,12.0,0.0,1.0,26.74134595725768,107.02883220205264,41.360635543778976,2.620550623055376,0
,2025,0,5.328502044901167,25.895642255155014,72.63583142165555,10.0,3.0,0.0,1.0,18.8095150540094,134.01772602425706,47.77910600110314,5.328502044901167,0
,2025,0,1.929508002727414,26.561984928423712,73.68500860071993,3.0,3.0,0.0,0.0,19.572200879030945,79.19918877052844,28.54973757098275,0.0,0
,2025,0,7.6028694127157,27.835105603325584,75.76681595094266,11.0,1.0,0.0,1.0,21.089773232222225,163.05744640642612,59.90381386846446,7.6028694127157,0
,2025,0,2.9259632814990137,27.195075262773972,84.11602279560793,7.0,18.0,0.0,1.0,22.87541570731769,115.03806056329492,37.192304285524386,2.9259632814990137,0
,2025,0,5.828158362089489,29.144946117404864,70.07199000310258,5.0,3.0,0.0,0.0,20.42244372979757,134.6121465945986,55.989044396685046,0.0,0
,2025,0,0.8689104949147418,30.682978982851804,74.61000530626097,7.0,7.0,0.0,1.0,22.89257224722467,46.65778747212844,19.18777389865095,0.8689104949147418,0
,2025,0,4.022379896816936,28.524684850368367,58.89856534709976,1.0,6.0,0.0,0.0,16.800630146648476,95.05662457683319,46.03610025159063,0.0,0
,2025,0,0.4422120117092904,31.142037877548358,68.88126268821152,1.0,2.0,0.0,0.0,21.451028916896416,25.222806742432592,11.403530834015157,0.0,0
,2025,0,2.0818182010086703,29.885008920577345,91.48958809182353,8.0,12.0,0.0,1.0,27.341671562640933,102.97333811681077,33.63616770373832,2.0818182010086703,0
,2025,0,2.8327379794871677,27.969211520312978,79.37094095813364,8.0,3.0,0.0,1.0,22.199426362243127,106.6411632094993,37.57885713049558,2.8327379794871677,0
,2025,0,8.717699250012007,28.245353224566312,81.7702777841819,4.0,20.0,0.0,0.0,23.096303792851256,185.94143222081732,64.22848954996107,0.0,0
,2025,0,7.5232903437797995,32.24859819108196,93.06368382278612,8.0,18.0,0.0,1.0,30.01173345782924,199.4170903411477,69.10237543457085,7.5232903437797995,0
,2025,0,1.1111788043498765,27.392907474905254,79.03570193837884,10.0,10.0,0.0,1.0,21.650176704122014,59.059149003527956,20.469253318729596,1.1111788043498765,0
,2025,0,8.624109219195837,26.73216688373655,90.49532305114789,6.0,17.0,0.0,1.0,24.19136078000936,204.90596523367134,60.528878989731844,8.624109219195837,0
,2025,0,10.105881752054188,30.393278244618458,84.32386615805895,5.0,7.0,0.0,0.0,25.62878726803852,203.00758749828142,73.17105315165051,0.0,0
,2025,0,4.977408468120121,27.87096318201233,71.73755190370576,12.0,22.0,0.0,0.0,19.993946678758817,128.2658179272248,49.83292284296239,0.0,0
,2025,0,2.188803840950419,26.97298108806811,83.11197873122809,12.0,14.0,0.0,0.0,22.417778305093343,96.38046329779799,31.27910625492016,0.0,0
,2025,0,0.3583832137565773,27.784211383721633,82.14836043677077,9.0,15.0,0.0,1.0,22.824274112013946,25.16164677558383,8.510170002887037,0.3583832137565773,0
,2025,0,2.9341149275902523,32.31546566352745,74.75917433848137,12.0,2.0,0.0,0.0,24.15877531368857,102.39658948906344,44.262038752785976,0.0,0
,2025,0,1.414595361184956,30.033294330048527,60.109246954028954,12.0,5.0,0.0,0.0,18.052787057279247,52.98820790107599,26.47530163091072,0.0,0
,2025,0,4.194902191647658,27.229106125429084,75.35036295479624,7.0,13.0,0.0,1.0,20.51723029485747,124.15312003441092,44.864793594267994,4.194902191647658,0
,2025,0,4.443812098828268,25.0,68.56028664326385,10.0,13.0,0.0,1.0,17.140071660815963,116.17400495602594,42.36198922289665,4.443812098828268,0
,2025,0,2.0073182465278183,30.52659469587407,73.0957766379106,4.0,6.0,0.0,0.0,22.31365147405638,80.48201230111518,33.61126843202964,0.0,0
,2025,0,16.027262965214383,28.280134694073595,90.43626867552804,7.0,24.0,0.0,1.0,25.57549859373362,256.3701600183642,80.16897161992743,16.027262965214383,0
,2025,0,1.1474441357279748,28.79781469830052,67.10951110487963,1.0,18.0,0.0,0.0,19.326072652918647,51.290347148518784,22.00954661532547,0.0,0
,2025,0,1.7468367489277399,28.340814570771204,51.06308960669996,5.0,17.0,0.0,0.0,14.471695539541578,51.59669769256685,28.63697541672662,0.0,0
,2025,0,4.017238470384833,32.05063135590545,65.1320398061975,6.0,4.0,0.0,1.0,20.875229972865956,105.05014331448889,51.69381194380077,4.017238470384833,0
,2025,0,13.57647215954129,28.501254162909937,85.1557469837009,11.0,2.0,0.0,1.0,24.270455882149104,228.16705212783748,76.3665093037364,13.57647215954129,0
,2025,0,7.264860516295165,25.0,75.34512705562959,8.0,26.0,0.0,1.0,18.836281763907397,159.12987688043884,52.80032136748155,7.264860516295165,0
,2025,0,9.688878373194147,28.95682448229971,68.31506230173271,1.0,16.0,0.0,0.0,19.781872685686434,161.85230496600553,68.60461849915337,0.0,0
,2025,0,0.11705911721904505,32.25892569383949,46.70796962994091,1.0,3.0,0.0,0.0,15.067489216023752,5.170546253515382,3.571045128062953,0.0,0
,2025,0,0.34258264343355216,29.95346825643685,85.14500476328172,1.0,6.0,0.0,0.0,25.50388197371123,25.083301606610984,8.824145121949197,0.0,0
,2025,0,8.30827128429398,26.562913162842314,58.67539634397689,5.0,10.0,0.0,0.0,15.585894578804137,130.89914063087514,59.25929303118453,0.0,0
,2025,0,9.195947014384314,27.964157897494868,86.43743265255445,8.0,18.0,0.0,1.0,24.171500149501114,200.7068792939748,64.93250310025593,9.195947014384314,0
,2025,0,1.6348270194960068,29.669600629884695,69.21716510937046,12.0,4.0,0.0,0.0,20.536456455278106,67.05880311402129,28.744429275126894,0.0,0
,2025,0,11.433488979803252,29.28210028531323,84.73853825377599,10.0,21.0,0.0,1.0,24.8132237517792,213.5744657923974,73.80241687655621,11.433488979803252,0
,2025,0,7.334762921723838,30.313995845725604,69.74430922724713,4.0,26.0,0.0,0.0,21.142287001777714,147.88827936441206,64.2788599665832,0.0,0
,2025,0,3.8225479646038107,30.208676325807357,94.79273901224259,7.0,2.0,0.0,1.0,28.635631708575684,149.13764490455685,47.5273833192339,3.8225479646038107,0
,2025,0,3.130744697642007,25.217993355976738,66.91422664538631,12.0,18.0,0.0,0.0,16.874425229636735,94.91500035373225,35.77065697833907,0.0,0
,2025,0,0.5495956531736287,33.93962006713458,83.52542942806517,9.0,10.0,0.0,1.0,28.348213407327936,36.58363927384892,14.865350901270995,0.5495956531736287,0
,2025,0,2.5161230693723846,31.209083535461627,82.11484814954689,5.0,21.0,0.0,0.0,25.627291554009552,103.2478418662158,39.24102149943076,0.0,0
,2025,0,6.38433234448833,29.81538770814077,73.70590040152727,2.0,5.0,0.0,0.0,21.97569996849144,147.36466624247004,59.61170862256999,0.0,0
,2025,0,4.374379077929166,29.25320102019427,59.93614686225149,4.0,6.0,0.0,0.0,17.53324152537329,100.79120463220661,49.1934420968001,0.0,0
,2025,0,11.984724823853314,28.964578350994326,82.39348759370375,8.0,12.0,0.0,1.0,23.864926270195113,211.2382526749913,74.25862284775371,11.984724823853314,0
,2025,0,16.769058036528175,30.210035712411603,80.18315757117598,7.0,23.0,0.0,1.0,24.223360537591535,230.7237189042181,86.92812803748281,16.769058036528175,0
,2025,0,4.7919728177109,29.279705308859597,90.59326260486604,1.0,21.0,0.0,0.0,26.52544032038608,159.12461630459794,51.42901071027026,0.0,0
,2025,0,3.546051894777853,34.08085240291397,71.53496393177727,12.0,8.0,0.0,0.0,24.379725474066753,108.32247302381592,51.607242278951695,0.0,0
,2025,0,3.603429185167803,32.818585397658985,70.56647234729688,12.0,18.0,0.0,0.0,23.15891798941304,107.74099588622848,50.10746543937818,0.0,0
,2025,0,7.034001524828342,29.30741371879521,91.86522212177341,10.0,3.0,0.0,1.0,26.923320710918315,191.4179764308542,61.067351701792596,7.034001524828342,0
,2025,0,1.4948907312602766,30.39195062306982,89.66003890171139,3.0,8.0,0.0,0.0,27.249434751633316,81.97123627267356,27.78568686594149,0.0,0
,2025,0,18.0,29.747450212686818,90.33773786995565,10.0,2.0,0.0,1.0,26.873173596132585,265.9939566740177,87.58955193704809,18.0,0
,2025,0,12.190345603889778,29.86282504102601,71.9050236411227,7.0,1.0,0.0,1.0,21.47287140565686,185.47794201204525,77.0307142783215,12.190345603889778,0
,2025,0,2.6533002009648405,32.088424531509844,45.000892731910355,12.0,10.0,0.0,0.0,14.440077502784753,58.30454821899473,41.57475511685403,0.0,0
,2025,0,0.511207092980268,31.784527949934066,77.91101953839748,3.0,27.0,0.0,0.0,24.763649781260536,32.170140193093744,13.124109094949691,0.0,0
,2025,0,0.4786749647512401,27.907655231070507,77.55645332339797,8.0,18.0,0.0,1.0,21.644187602940033,30.33592694602912,10.91597867162023,0.4786749647512401,0
,2025,0,2.863872728128092,28.141542052939492,77.90886545096305,2.0,26.0,0.0,0.0,21.924756133850813,105.30707444642776,38.03807752625339,0.0,0
,2025,0,4.922657398485337,28.186220365926452,95.0,11.0,6.0,0.0,1.0,26.77690934763013,168.98459714036906,50.13723256258681,4.922657398485337,0
,2025,0,5.967370055404791,31.39106833064809,73.8347925948529,12.0,1.0,0.0,0.0,23.17753019524257,143.33089256247095,60.93752937060403,0.0,0
,2025,0,2.918221302395356,30.55613077834184,94.16181094309525,1.0,21.0,0.0,0.0,28.772206095027183,128.59092847575167,41.72860725658755,0.0,0
,2025,0,1.8762427282889358,27.857570027446254,56.68825703374942,12.0,7.0,0.0,0.0,15.791970900515473,59.89028383183741,29.431100250899586,0.0,0
,2025,0,11.508430082665788,29.724450445520766,77.6602648828456,7.0,21.0,0.0,1.0,23.084086950961606,196.20111248244373,75.09593553586592,11.508430082665788,0
,2025,0,1.457037630125643,25.0,95.0,9.0,20.0,0.0,1.0,23.75,85.40085884533028,22.473910222455338,1.457037630125643,0
,2025,0,7.0530550114088,29.98903350129374,69.34102953354017,4.0,22.0,0.0,0.0,20.794704576955347,144.6489603313744,62.55866903745161,0.0,0
,2025,0,2.744573223222843,27.173105114068818,91.26226783647573,1.0,13.0,0.0,0.0,24.79879196868857,120.49427050764122,35.87685859411158,0.0,0
,2025,0,6.898231619282908,26.468831092877547,72.56977702496162,12.0,15.0,0.0,0.0,19.20837170521495,149.9755233480942,54.701515676438966,0.0,0
,2025,0,0.320189071294384,31.11040399041197,81.88574315411674,11.0,15.0,0.0,1.0,25.47498550579683,22.745809206904188,8.64169129153279,0.320189071294384,0
,2025,0,3.4069852064449666,29.533410359669144,55.24002637619583,4.0,5.0,0.0,0.0,16.314263672471387,81.93150051616396,43.80368339523503,0.0,0
,2025,0,2.319399462178021,30.338069074628322,73.67207901418676,12.0,8.0,0.0,0.0,22.35068622003874,88.39057293112195,36.39912627705218,0.0,0
,2025,0,3.997000974860253,26.199244821164022,69.2008650481353,12.0,28.0,0.0,0.0,18.130104052324292,111.33297630186892,42.15033873886688,0.0,0
,2025,0,3.887780601923864,30.240148517166734,68.94902054174675,5.0,10.0,0.0,0.0,20.850286212956018,109.40405411095465,47.983202933133356,0.0,0
,2025,0,8.067610524907236,25.0,87.78670555914107,9.0,26.0,0.0,1.0,21.946676389785267,193.54412062126522,55.11771953068577,8.067610524907236,0
,2025,0,2.4133999451409682,29.13657780408195,68.14839316078357,10.0,17.0,0.0,1.0,19.856109595523368,83.66638511946752,35.77123431022391,2.4133999451409682,0
,2025,0,0.3663598062746307,26.567353640889948,94.53718440968854,6.0,12.0,0.0,1.0,25.11602810426223,29.50979419882465,8.293002835291867,0.3663598062746307,0
,2025,0,0.020824809381363264,27.608377257357382,71.48247249894555,10.0,12.0,0.0,1.0,19.73515068039563,1.4733207497256475,0.5690345291304566,0.020824809381363264,0
,2025,0,0.4202729582712381,28.812183855994835,67.55211126170852,1.0,26.0,0.0,0.0,19.46323849532965,23.700595904158863,10.10872812015783,0.0,0
,2025,0,0.30588545035671716,28.45261000788668,62.72265500935992,12.0,16.0,0.0,0.0,17.846232416405375,16.739504756695197,7.593470022854393,0.0,0
,2025,0,7.534718709761631,33.25923291439405,65.01566817518697,5.0,5.0,0.0,0.0,21.623712509235002,139.40285069735435,71.31253143135868,0.0,0
,2025,0,13.193864327387121,31.982991576081044,70.36546602440599,4.0,7.0,0.0,0.0,22.504981071055937,186.66619655701788,84.8447928981451,0.0,0
,2025,0,12.241697453581082,29.191172710877115,75.48077577127334,8.0,19.0,0.0,1.0,22.03372361890229,194.99482822083843,75.41162170313349,12.241697453581082,0
,2025,0,4.526017810832095,26.445748327480032,80.64336095977309,11.0,21.0,0.0,1.0,21.326740282242877,137.85720058648536,45.20814594594723,4.526017810832095,0
,2025,0,4.8061233924731495,29.09294565268516,76.7133011233462,8.0,20.0,0.0,1.0,22.318159004195824,134.93203166752517,51.171963748474795,4.8061233924731495,0
,2025,0,1.74230849821409,28.003310603198592,73.41187530673064,2.0,11.0,0.0,0.0,20.55775546177663,74.05790592299728,28.24974206855624,0.0,0
,2025,0,8.336363617357025,30.21591128293116,64.79593625833425,4.0,25.0,0.0,0.0,19.5786826147629,144.7487333071556,67.49983311435082,0.0,0
,2025,0,0.3426302502665103,30.931469710722755,63.54013559172022,2.0,3.0,0.0,0.0,19.65389779470511,18.720865946463004,9.113356346960298,0.0,0
,2025,0,12.495906972473502,32.022697552798206,72.58186330201266,12.0,19.0,0.0,0.0,23.24267056338895,188.88605773619457,83.3354342758904,0.0,0
,2025,0,10.853464501612972,31.720936579944016,74.62653489696653,4.0,28.0,0.0,0.0,23.672235806476543,184.5230767360334,78.43382816529224,0.0,0
,2025,0,0.19688978076021618,26.841675789836117,92.1142989140215,8.0,8.0,0.0,1.0,24.72502147058218,16.555366060718207,4.824156223548183,0.19688978076021618,0
,2025,0,5.4168907103333135,26.150040786677252,83.39508058705529,8.0,3.0,0.0,1.0,21.807847587597323,155.0259246627318,48.61119174398938,5.4168907103333135,0
,2025,0,3.303455009051267,26.25870672354822,70.3297268263992,6.0,11.0,0.0,1.0,18.467676706816782,102.6404826669218,38.322434252687195,3.303455009051267,0
,2025,0,5.819764115009912,28.558319174827062,78.52101272285631,5.0,22.0,0.0,0.0,22.42428143269987,150.74659414341914,54.826971797483424,0.0,0
,2025,0,3.659797704036711,31.38904397577302,85.14317963519377,10.0,11.0,0.0,1.0,26.725630098062393,131.0329725184634,48.30686091688082,3.659797704036711,0
,2025,0,18.0,25.646951598949478,95.0,9.0,17.0,0.0,1.0,24.364604019002005,279.72170302081184,75.5158839847419,18.0,0
,2025,0,13.023749212479432,26.320846903981398,91.99008480942149,10.0,14.0,0.0,1.0,24.212569389530476,242.92302479234115,69.50683607105915,13.023749212479432,0
,2025,0,1.73545131141789,27.955595716670718,86.14789347261619,4.0,5.0,0.0,0.0,24.083156817632744,86.69031813389566,28.13161632409626,0.0,0
,2025,0,17.703927327227483,28.24366109005525,79.37155430834622,5.0,9.0,0.0,0.0,22.41743280075845,232.45813158248833,82.7181569424411,0.0,0
,2025,0,6.612268094726798,28.09390835079113,82.45153217446928,6.0,21.0,0.0,1.0,23.16385788291846,167.35691831787076,57.02392425096692,6.612268094726798,0
,2025,0,8.601198427630655,26.64656966838318,79.12464685560116,7.0,21.0,0.0,1.0,21.084004149239924,178.9710834424297,60.271554226053794,8.601198427630655,0
,2025,0,2.1574344000542527,27.61004247041069,79.89578447462802,8.0,10.0,0.0,1.0,22.059260025512586,91.86096110756735,31.744916884295826,2.1574344000542527,0
,2025,0,2.5657815613613764,30.10110256087655,85.43084726337993,8.0,21.0,0.0,1.0,25.71562695337579,108.61534923812005,38.270037952714155,2.5657815613613764,0
,2025,0,17.338761833539987,30.552109542854417,94.39221577001912,9.0,20.0,0.0,1.0,28.838813161983744,274.5885558823078,88.87660460233701,17.338761833539987,0
,2025,0,4.727227464869641,33.59726448202708,67.76500729283609,12.0,11.0,0.0,0.0,22.76718872643908,118.2656287542772,58.635005987975944,0.0,0
,2025,0,1.162366277169841,32.38444765679269,62.85469215674482,5.0,25.0,0.0,0.0,20.355144881339204,48.47373474600547,24.974987097169567,0.0,0
,2025,0,3.100125249621658,25.29573882821194,64.60598646756297,5.0,12.0,0.0,0.0,16.34256160422468,91.16017892742461,35.69273071681939,0.0,0
,2025,0,7.877162413755294,28.821046207016238,76.08553765113085,4.0,19.0,0.0,0.0,21.92864796328916,166.1313987211963,62.93023440189454,0.0,0
,2025,0,2.6404253108567577,29.648578526253893,68.60405183262327,2.0,16.0,0.0,0.0,20.340126179787234,88.64333094172738,38.308943685520816,0.0,0
,2025,0,1.4145182289333693,27.447163192083142,65.50341210525313,5.0,17.0,0.0,0.0,17.978828416911572,57.74124310316725,24.194668207815067,0.0,0
,2025,0,3.729272070683385,29.700482891172662,68.50657668601174,12.0,7.0,0.0,0.0,20.346784087956998,106.4435523322795,46.147757746097334,0.0,0
,2025,0,3.61474004924366,28.844095781727006,70.09746643650286,4.0,12.0,0.0,0.0,20.218980359508823,107.19693881862813,44.10999324195687,0.0,0
,2025,0,13.904544173609223,28.14337092281641,81.61506370493046,9.0,13.0,0.0,1.0,22.96923010737149,220.49665449687163,76.03399241567547,13.904544173609223,0
,2025,0,1.9539155848047574,34.47752382747319,75.63910314320123,4.0,27.0,0.0,0.0,26.078489809084225,81.92710334924209,37.3436957930568,0.0,0
,2025,0,1.9413512619494133,30.45686147528518,89.12921886153791,10.0,9.0,0.0,1.0,27.145962722662354,96.15875912691777,32.85896638355566,1.9413512619494133,0
,2025,0,9.05519369673873,29.90086952954356,69.98650323046716,11.0,15.0,0.0,1.0,20.926573019231775,161.535098324208,69.01387662602176,9.05519369673873,0
,2025,0,1.2171999911335674,25.0,74.64935525996103,9.0,10.0,0.0,1.0,18.662338814990257,59.43918592412683,19.906128364114508,1.2171999911335674,0
,2025,0,14.541068789889223,30.83019475579674,61.786385949355534,5.0,9.0,0.0,0.0,19.048863120754543,169.51009221207903,84.58221136700053,0.0,0
,2025,0,18.0,31.828824239877278,57.03015418978876,12.0,21.0,0.0,0.0,18.152027540798873,167.92180898428632,93.71803075293231,0.0,0
,2025,0,18.0,25.626474103493965,76.94745499648073,10.0,26.0,0.0,1.0,19.71891962797081,226.56708583929333,75.45558924892698,18.0,0
,2025,0,17.757247183471762,27.733817408694414,70.30296015083671,1.0,16.0,0.0,0.0,19.497694601140246,206.09876557112213,81.30390982461053,0.0,0
,2025,0,4.537461037497121,25.0,86.90818225789288,8.0,1.0,0.0,1.0,21.72704556447322,148.7464912527221,42.78840248071498,4.537461037497121,0
,2025,0,1.5328624146411465,29.41448906317224,77.91886687224557,11.0,18.0,0.0,1.0,22.919436574284415,72.41390300967579,27.336356951803015,1.5328624146411465,0
,2025,0,9.843329670269496,26.34460669939944,88.07803044838506,8.0,4.0,0.0,1.0,23.20381071020433,209.93839951613973,62.793690301637504,9.843329670269496,0
,2025,0,9.615285731418803,30.543970616679307,66.79615723280135,3.0,25.0,0.0,0.0,20.402198638257754,157.79222908495072,72.15386944960841,0.0,0
,2025,0,2.3644813407177097,29.23906485186649,67.4394556743095,1.0,23.0,0.0,0.0,19.71866618035711,81.82252584962106,35.474991838819996,0.0,0
,2025,0,9.975542433923886,27.651534761121823,83.71778058827663,9.0,11.0,0.0,1.0,23.149251200607008,200.56012370468844,66.24393519925309,9.975542433923886,0
,2025,0,3.1157921424750272,28.786927554403718,60.796345038328376,4.0,16.0,0.0,0.0,17.501399801908907,86.01657290793794,40.72864661877013,0.0,0
,2025,0,1.0541180559748775,28.84679228379517,90.18704574615536,11.0,28.0,0.0,1.0,26.016069753284764,64.92083698058319,20.76526494215325,1.0541180559748775,0
,2025,0,11.698509533314114,26.072759751372075,88.53244999723945,11.0,13.0,0.0,1.0,23.082852989783856,225.00386065825887,66.2635180914671,11.698509533314114,0
,2025,0,0.5870173726776443,27.468829832902077,82.59284000114457,8.0,12.0,0.0,1.0,22.68728667407548,38.146030786595176,12.686654538857194,0.5870173726776443,0
,2025,0,2.6151262239027906,29.34782971460696,55.51384425145834,12.0,18.0,0.0,0.0,16.292108478950116,71.34232744809319,37.71568165783018,0.0,0
,2025,0,3.564557199544667,26.510480688383304,84.00730996850308,11.0,18.0,0.0,1.0,22.27074168603031,127.5501057507908,40.25143307856642,3.564557199544667,0
