temperature,humidity,precipitation,flood,risk_level,month,is_monsoon_season,season,year,latitude,longitude,flood_depth_m,weather_type,flood_depth_category,weather_description
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 23,                  moonwal                   knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,14.495852873116622,121.0135294284012,0.4826,,"0115h   july                  along                19""    enchanced      subsided as   14.495852873116622   121.0135294284012",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 23,                  moonwal               gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,,,0.2032,,"0115h   july           multinational               8""     enchanced      subsided as",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 23,                                             knee",
27.5,85.0,24.13,1,1,7,1,wet,2025,,,0.4826,monsoon,"1015h   july   sto. niño pascor drive              19""     monsoon        of 2300h,","1015h   july   sto. niño pascor drive              19""     monsoon        of 2300h,"
27.5,75.0,50.0,1,2,7,1,wet,2025,,,1.0,,"july 23,                                            waist",
27.5,75.0,46.99,1,2,7,1,wet,2025,,,0.9398,,"1015h   july   sto. niño   sitio libjo            37""    enchanced      subsided as",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 23,                                            knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"1015h   july    vitalez    urma drive             19""    enchanced      subsided as",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 23,                                            gutter",
27.5,75.0,10.16,0,0,1,0,dry,2025,,,0.2032,,"1015h   july    vitalez    alejandro              8""     enchanced      subsided as",
27.5,75.0,5.0,0,0,7,1,wet,2025,,,0.1,,"july 24,                    san      corner v.      gutter",
27.5,75.0,10.16,0,0,7,1,wet,2025,,,0.2032,,"0130h   july                                      8""     enchanced",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 24,                    san      infront of     knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"0130h   july                                      19""    enchanced",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 24,                    san    infront of sm    knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"0500h   july                                      19""    enchanced",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 24,                    san      infront of sm     knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"0500h   july                                        19""    enchanced",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 24,                    san                        knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"0500h   july                  wilcon                19""    enchanced",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 24,                    san                        knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,14.481859278606118,120.99624571167897,0.4826,,"0500h   july                   peter                19""    enchanced                    14.481859278606118   120.99624571167897",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 24,                    san                        knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"0500h   july                 infront of             19""    enchanced      subsided as",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 24,                    san         infront of     knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"0500h   july                                        19""    enchanced",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 24,                    san      santos ave.       knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"0500h   july                                        19""    enchanced      subsided as",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 24,                      san      infront of     knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"0500h    july                                       19""    enchanced",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 24,                      san                     knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"0500h    july                 coner                 19""    enchanced                   subsided as",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 24,                      san      santos ave.    knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,,,0.4826,,"0500h    july                                       19""    enchanced                   subsided as",
27.5,75.0,25.0,1,1,7,1,wet,2025,,,0.5,,"july 24,                      san                     knee",
27.5,75.0,24.13,1,1,7,1,wet,2025,14.47344916456886,121.00247265378056,0.4826,,"0500h    july                  near                 19""    enchanced                   subsided as    14.47344916456886    121.00247265378056",
27.5,75.0,50.0,1,2,7,1,wet,2025,,,1.0,,"july 24,                      san      san felipe     waist",
27.5,75.0,46.99,1,2,7,1,wet,2025,14.471039029414548,121.0038661385038,0.9398,,"0500h    july                                       37""    enchanced                   subsided as    14.471039029414548   121.00386613850381",
27.5,75.0,5.0,0,0,8,1,wet,2025,,,0.1,,"august 16,                     san      villanueva     gutter          southwest                     of 1510h,",
27.5,75.0,10.16,0,0,7,1,wet,2025,,,0.2032,,"266                                                                   8""                          °           2025",
27.5,75.0,5.0,0,0,8,1,wet,2025,,,0.1,,"august 16,                     san                     gutter          southwest      24.4 ° - 32.2 subsided as",
27.5,85.0,10.16,0,0,7,1,wet,2025,14.481873427205675,120.99623034907894,0.2032,monsoon,"267     2025                       dionisio                  level    8""     monsoon              °        of 1510h,    14.481873427205677   120.99623034907894","267     2025                       dionisio                  level    8""     monsoon              ° "
27.5,75.0,5.0,0,0,8,1,wet,2025,,,0.1,,"august 16,                    san                gutter              southwest                    of 1510h,",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.4847012675427,120.99391458398875,0.2032,,"268                                                                  8""                      °             2025       14.4847012675427    120.99391458398877",
27.5,75.0,5.0,0,0,8,1,wet,2025,,,0.1,,"august 16,                    san                     gutter         southwest                    of 1510h,",
27.5,75.0,10.16,0,0,7,1,wet,2025,,,0.2032,,"269                                                                  8""                      °             2025",
27.5,75.0,25.0,1,1,8,1,wet,2025,,,0.5,,"august 16,                             bagong ilog    knee           southwest                    of 1610h,",
27.5,75.0,24.13,1,1,8,1,wet,2025,,,0.4826,,"1340h   august   baclaran                           19""",
27.5,75.0,5.0,0,0,8,1,wet,2025,,,0.1,,"august 16,                               bagong       gutter         southwest                    of 1610h,",
27.5,75.0,10.16,0,0,7,1,wet,2025,14.478867685847364,120.998067524245,0.2032,,"271                                                                  8""                      °             2025      14.478867685847364    120.998067524245",
27.5,75.0,25.0,1,1,8,1,wet,2025,,,0.5,,"august 16,                              calinisan     knee           southwest                    of 1610h,",
27.5,75.0,24.13,1,1,8,1,wet,2025,14.528784243713602,120.99845632494636,0.4826,,"1340h   august   baclaran                           19""                                             14.528784243713602   120.99845632494635",
27.5,75.0,25.0,1,1,8,1,wet,2025,,,0.5,,"august 16,                   san        fourth        knee           southwest                    of 1417h,",
27.5,75.0,24.13,1,1,8,1,wet,2025,,,0.4826,,"1340h   august                                      19""",
27.5,75.0,5.0,0,0,8,1,wet,2025,,,0.1,,"august 16,                   la                       gutter         southwest                    of 1620h,",
27.5,75.0,10.16,0,0,7,1,wet,2025,,,0.2032,,"274                                                                  8""                      °             2025",
27.5,75.0,25.0,1,1,8,1,wet,2025,,,0.5,,"august 16,                  moonwal                   knee           southwest                    of 1655h,",
27.5,75.0,24.13,1,1,8,1,wet,2025,14.490885533555252,121.01722024016792,0.4826,,"1415h   august              fast track              19""                                             14.490885533555252   121.01722024016792",
27.5,75.0,50.0,1,2,8,1,wet,2025,,,1.0,,"august 16,                     san                     waist          southwest                    of 1610h,",
27.5,75.0,46.99,1,2,8,1,wet,2025,14.465033730612896,121.03151906518364,0.9398,,"1415h     august                lupang               37""                                             14.465033730612895   121.03151906518364",
27.5,75.0,25.0,1,1,8,1,wet,2025,,,0.5,,"august 16,                                             knee           southwest                    of 1600h,",
27.5,75.0,24.13,1,1,3,0,dry,2025,14.50424642965824,121.0389394406166,0.4826,,"1415h     august   martin de     iba st.             19""                                             14.50424642965824    121.03893944061659",
27.5,75.0,5.0,0,0,8,1,wet,2025,,,0.1,,"august 16,                                j. gabriel   gutter         southwest                    of 1600h,",
27.5,75.0,10.16,0,0,7,1,wet,2025,,,0.2032,,"278                                                                   8""                      °             2025",
27.5,75.0,50.0,1,2,8,1,wet,2025,,,1.0,,"august 16,                                             waist          southwest                    of 1620h,",
27.5,75.0,46.99,1,2,8,1,wet,2025,,,0.9398,,"1430h     august    vitalez    urma drive            37""",
27.5,75.0,5.0,0,0,8,1,wet,2025,,,0.1,,"august 16,                                 vitalez     gutter         southwest                    of 1510h,",
27.5,75.0,10.16,0,0,8,1,wet,2025,,,0.2032,,"1430h     august    vitalez                          8""",
27.5,75.0,50.0,1,2,8,1,wet,2025,,,1.0,,"august 16,                                             waist          southwest                    of 1620h,",
27.5,75.0,46.99,1,2,1,0,dry,2025,,,0.9398,,"1430h     august    vitalez    alejandro             37""",
27.5,75.0,5.0,0,0,8,1,wet,2025,,,0.1,,"august 16,                                             gutter         southwest                    of 1510h,",
27.5,75.0,10.16,0,0,8,1,wet,2025,14.509902488632427,121.00667555588385,0.2032,,"1430h     august    vitalez    l. garcia             8""                                              14.509902488632427   121.00667555588383",
27.5,75.0,25.0,1,1,8,1,wet,2025,,,0.5,,"august 16,                                  gat        knee           southwest                    of 1620h,",
27.5,75.0,24.13,1,1,8,1,wet,2025,,,0.4826,,"1430h     august    vitalez                          19""",
27.5,75.0,50.0,1,2,8,1,wet,2025,,,1.0,,"august 16,                                mangghan     waist          southwest                    of 1705h,",
27.5,75.0,46.99,1,2,8,1,wet,2025,14.535338976801013,121.00686205356158,0.9398,,"august                                     37""                                             14.535338976801013   121.00686205356158",
27.5,75.0,50.0,1,2,8,1,wet,2025,,,1.0,,"august 16,                                santos       waist          southwest                    of 1655h,",
27.5,75.0,46.99,1,2,8,1,wet,2025,14.485067366417672,121.0302672537807,0.9398,,"august                                     37""                                             14.485067366417672   121.0302672537807",
27.5,75.0,25.0,1,1,8,1,wet,2025,,,0.5,,"august 16,                                 doña        knee           southwest                    of 1655h,",
27.5,75.0,24.13,1,1,8,1,wet,2025,14.485876171152537,121.0282190806029,0.4826,,"august                                     19""                                             14.485876171152537   121.0282190806029",
27.5,75.0,25.0,1,1,8,1,wet,2025,,,0.5,,"august 16,                                             knee           southwest                    of 1655h,",
27.5,75.0,24.13,1,1,8,1,wet,2025,14.48231413612893,121.02084774467082,0.4826,,"august              mano amiga             19""                                             14.48231413612893    121.02084774467082",
27.5,75.0,5.0,0,0,8,1,wet,2025,,,0.1,,"august 16,                                           gutter           southwest                    of 1710h,",
27.5,75.0,10.16,0,0,8,1,wet,2025,,,0.2032,,"august              (northbound            8""",
27.5,75.0,50.0,1,2,8,1,wet,2025,,,1.0,,"august 16,                               barangay      waist          southwest                    of 1610h,",
27.5,75.0,46.99,1,2,8,1,wet,2025,,,0.9398,,"august                                     37""",
27.5,75.0,5.0,0,0,8,1,wet,2025,,,0.1,,"august 16,                                             gutter         southwest                    of 1655h,",
27.5,75.0,10.16,0,0,8,1,wet,2025,14.488824176666236,121.02635249611092,0.2032,,"august              f. serrano             8""                                              14.488824176666235   121.02635249611093",
27.5,75.0,25.0,1,1,8,1,wet,2025,,,0.5,,"august 16,                               ilang ilang   knee           southwest                    of 1612h,",
27.5,75.0,24.13,1,1,8,1,wet,2025,14.460871561409782,121.03869332136618,0.4826,,"august                                     19""                                             14.460871561409782   121.03869332136618",
27.5,75.0,25.0,1,1,8,1,wet,2025,,,0.5,,"august 16,                                 napa        knee           southwest                    of 1612h,",
27.5,75.0,24.13,1,1,8,1,wet,2025,14.49393854208995,121.01263490517144,0.4826,,"august                                     19""                                             14.49393854208995    121.01263490517145",
27.5,75.0,25.0,1,1,8,1,wet,2025,,,0.5,,"august 16,                                             knee           southwest                    of 1612h,",
27.5,75.0,24.13,1,1,8,1,wet,2025,14.470934893848796,121.04008490257138,0.4826,,"august               creekville            19""                                             14.470934893848796   121.04008490257138",
27.5,75.0,5.0,0,0,8,1,wet,2025,,,0.1,,"august 16,                                                gutter         southwest                    of 1612h,",
27.5,75.0,10.16,0,0,8,1,wet,2025,14.470602225057428,121.03934455791124,0.2032,,"august                 armele                 8""                                              14.470602225057428   121.03934455791125",
27.5,75.0,5.0,0,0,8,1,wet,2025,,,0.1,,"august 16,                                                gutter         southwest                    of 1615h,",
27.5,75.0,10.16,0,0,8,1,wet,2025,,,0.2032,,"august                sitio libjo             8""",
27.5,75.0,50.0,1,2,8,1,wet,2025,,,1.0,,"august 22,                                                waist",
27.5,75.0,46.99,1,2,8,1,wet,2025,,,0.9398,,"august               urma drive               37""   enchanced                   of 1220h,",
27.5,75.0,5.0,0,0,8,1,wet,2025,,,0.1,,"august 22,                                                gutter",
27.5,75.0,10.16,0,0,1,0,dry,2025,,,0.2032,,"august               alejandro st.            8""    enchanced                   of 1220h,",
27.5,75.0,5.0,0,0,8,1,wet,2025,,,0.1,,"august 22,                                   gat          gutter",
27.5,75.0,10.16,0,0,8,1,wet,2025,,,0.2032,,"august                                        8""    enchanced                   of 1036h,",
27.5,75.0,5.0,0,0,8,1,wet,2025,,,0.1,,"august 22,                                                gutter",
27.5,75.0,10.16,0,0,8,1,wet,2025,14.509611520522304,121.00735767228292,0.2032,,"august                don juan                8""    enchanced                   of 1036h,     14.509611520522304   121.00735767228291",
27.5,75.0,25.0,1,1,8,1,wet,2025,,,0.5,,"august 22,                                felicidad cor knee",
27.5,75.0,24.13,1,1,8,1,wet,2025,14.509499909975986,121.0079283379134,0.4826,,"august                                        19""   enchanced                   of 1036h,     14.509499909975986   121.0079283379134",
27.5,75.0,5.0,0,0,8,1,wet,2025,,,0.1,,"august 22,                                                gutter",
27.5,85.0,10.16,0,0,8,1,wet,2025,,,0.2032,monsoon,"august     san        canaynay                8""     monsoon                   subsided as","august     san        canaynay                8""     monsoon                   subsided as"
27.5,75.0,5.0,0,0,8,1,wet,2025,,,0.1,,"august 22,                                            gutter",
27.5,75.0,10.16,0,0,8,1,wet,2025,,,0.2032,,"august               pnhs                 8""    enchanced      of 1110h,",
27.5,75.0,5.0,0,0,8,1,wet,2025,,,0.1,,"august 22,                                wilcon      gutter                       subsided as",
27.5,75.0,10.16,0,0,8,1,wet,2025,,,0.2032,,"august                                    8""    enchanced",
27.5,75.0,5.0,0,0,8,1,wet,2025,,,0.1,,"august 22,                               olivarez     gutter                       subsided as",
27.5,75.0,10.16,0,0,8,1,wet,2025,,,0.2032,,"august                                    8""    enchanced",
27.5,75.0,5.0,0,0,8,1,wet,2025,,,0.1,,"august 22,                      san        along      gutter",
27.5,75.0,10.16,0,0,8,1,wet,2025,14.478355571368352,120.99312752010398,0.2032,,"august                                    8""    enchanced      of 1110h,    14.478355571368352   120.99312752010398",
27.5,75.0,5.0,0,0,8,1,wet,2025,,,0.1,,"august 22,                                            gutter",
27.5,75.0,10.16,0,0,8,1,wet,2025,14.497286762590536,121.0250652961111,0.2032,,"august   merville   cubic side            8""    enchanced      of 1110h,    14.497286762590536   121.0250652961111",
27.5,75.0,5.0,0,0,8,1,wet,2025,,,0.1,,"august 22,                                            gutter",
27.5,75.0,10.16,0,0,8,1,wet,2025,14.535338976801013,121.00686205356158,0.2032,,"august   merville   mangghan              8""    enchanced      of 1110h,    14.535338976801013   121.00686205356158",
27.5,75.0,25.0,1,1,8,1,wet,2025,,,0.5,,"august 22,                      moonwal                 knee            southwest    subsided as",
27.5,75.0,24.13,1,1,8,1,wet,2025,14.477660577070797,121.00994883177373,0.4826,,"0915h       august               phase 4              19""                               14.477660577070795   121.00994883177373",
27.5,75.0,25.0,1,1,8,1,wet,2025,,,0.5,,"august 22,                  moonwal               knee",
27.5,75.0,24.13,1,1,8,1,wet,2025,14.49241339768198,121.00856033894294,0.4826,,"0915h   august              daang              19""   enchanced      of 1423h,    14.492413397681979   121.00856033894294",
27.5,75.0,25.0,1,1,8,1,wet,2025,,,0.5,,"august 22,                  moonwal               knee",
27.5,75.0,24.13,1,1,8,1,wet,2025,,,0.4826,,"0915h   august           sitio sunrise         19""   enchanced      of 1423h,",
27.5,75.0,50.0,1,2,8,1,wet,2025,,,1.0,,"august 22,                  moonwal               waist",
27.5,75.0,46.99,1,2,8,1,wet,2025,14.479602622992225,121.01360936185404,0.9398,,"0915h   august             c-4 bliss           37""   enchanced      of 1423h,    14.479602622992225   121.01360936185405",
27.5,75.0,25.0,1,1,3,0,dry,2025,,,0.5,,"august 22,                  marcelo     napa      knee",
27.5,75.0,24.13,1,1,8,1,wet,2025,14.49393854208995,121.0413944753488,0.4826,,"0915h   august                                 19""   enchanced      of 1423h,    14.49393854208995    121.0413944753488",
27.5,75.0,50.0,1,2,8,1,wet,2025,,,1.0,,"august 22,                  moonwal               waist",
27.5,75.0,57.15,1,2,8,1,wet,2025,14.493059846559792,121.00360822719408,1.143,,"0950h   august           multinational         45""   enchanced      of 1423h,    14.493059846559792   121.00360822719408",
27.5,75.0,25.0,1,1,8,1,wet,2025,,,0.5,,"august 22,                  moonwal               knee",
27.5,75.0,24.13,1,1,8,1,wet,2025,14.49230549346832,121.01928872033588,0.4826,,"0950h   august           multinational         19""   enchanced      of 1423h,    14.492305493468319   121.01928872033587",
27.5,75.0,50.0,1,2,8,1,wet,2025,,,1.0,,"august 22,                   la                   waist",
27.5,85.0,57.15,1,2,8,1,wet,2025,14.5014903711989,120.99019836980676,1.143,monsoon,"0950h   august              perville           45""    monsoon      subsided as    14.5014903711989    120.99019836980676","0950h   august              perville           45""    monsoon      subsided as    14.5014903711989  "
27.5,75.0,25.0,1,1,8,1,wet,2025,,,0.5,,"august 22,                  moonwal                  knee",
27.5,75.0,24.13,1,1,8,1,wet,2025,14.502422808643695,121.01249253041182,0.4826,,"1050h   august           kenko libjo               19""   enchanced      of 1423h,    14.502422808643697   121.01249253041182",
27.5,75.0,50.0,1,2,8,1,wet,2025,,,1.0,,"august 22,                  moonwal                  waist",
27.5,75.0,57.15,1,2,8,1,wet,2025,,,1.143,,"1050h   august               haise 2               45""   enchanced      of 1423h,",
27.5,75.0,50.0,1,2,8,1,wet,2025,,,1.0,,"august 22,                  moonwal                  waist",
27.5,75.0,57.15,1,2,8,1,wet,2025,14.491957517268371,121.01469008437176,1.143,,"1050h   august              compound               45""   enchanced      of 1423h,    14.491957517268371   121.01469008437176",
27.5,75.0,5.0,0,0,8,1,wet,2025,,,0.1,,"august 22,                                           gutter",
27.5,75.0,10.16,0,0,8,1,wet,2025,,,0.2032,,"1150h   august   baclaran    sikat st.             8""    enchanced      of 1351h,",
27.5,75.0,25.0,1,1,8,1,wet,2025,,,0.5,,"august 22,                                           knee",
27.5,75.0,24.13,1,1,8,1,wet,2025,,,0.4826,,"1150h   august   baclaran    sikat st.             19""   enchanced      of 1351h,",
27.5,75.0,50.0,1,2,8,1,wet,2025,,,1.0,,"august 22,                             bagong ilog   waist",
27.5,75.0,57.15,1,2,8,1,wet,2025,14.532568661397368,120.99742802171784,1.143,,"1150h   august   baclaran                          45""   enchanced      of 1351h,    14.532568661397367   120.99742802171785",
27.5,75.0,25.0,1,1,8,1,wet,2025,,,0.5,,"august 22,                             bagong        knee                          of 1351h,",
27.5,85.0,24.13,1,1,8,1,wet,2025,14.530932670270202,120.9990292672766,0.4826,monsoon,"1150h   august   baclaran                          19""    monsoon                    14.530932670270202   120.9990292672766","1150h   august   baclaran                          19""    monsoon                    14.530932670270"
27.5,75.0,25.0,1,1,8,1,wet,2025,,,0.5,,"august 22,                                          knee",
27.5,75.0,24.13,1,1,8,1,wet,2025,,,0.4826,,"1150h   august   baclaran   rodriguez             19""   enchanced      of 1351h,",
27.5,75.0,25.0,1,1,8,1,wet,2025,,,0.5,,"august 22,                              sta. rita   knee",
27.5,75.0,24.13,1,1,8,1,wet,2025,14.528661909802958,120.9984583358398,0.4826,,"1150h   august   baclaran                         19""   enchanced      of 1351h,    14.528661909802958   120.9984583358398",
27.5,75.0,25.0,1,1,8,1,wet,2025,,,0.5,,"august 22,                             cas taneda   knee",
27.5,75.0,24.13,1,1,8,1,wet,2025,14.50884535392817,120.99341488631794,0.4826,,"1150h   august   tambo                            19""   enchanced      of 1545h,    14.50884535392817    120.99341488631794",
27.5,75.0,25.0,1,1,8,1,wet,2025,,,0.5,,"august 22,                                          knee",
27.5,75.0,24.13,1,1,5,0,dry,2025,,,0.4826,,"1150h   august   tambo       mayuga               19""   enchanced      of 1545h,",
27.5,75.0,5.0,0,0,8,1,wet,2025,,,0.1,,"august 22,                                          gutter",
27.5,75.0,10.16,0,0,8,1,wet,2025,14.515474568373776,120.99601467350884,0.2032,,"1150h   august   tambo      pook real             8""    enchanced      of 1545h,    14.515474568373776   120.99601467350884",
27.5,75.0,25.0,1,1,8,1,wet,2025,,,0.5,,"august 22,                   la                     knee",
27.5,75.0,24.13,1,1,8,1,wet,2025,14.501338300802423,120.99145888489925,0.4826,,"1300h   august              camia st.             19""   enchanced      of 1330h,    14.501338300802423   120.99145888489925",
27.5,75.0,25.0,1,1,8,1,wet,2025,,,0.5,,"august 22,                   la                     knee                          of 1330h,",
27.5,85.0,24.13,1,1,8,1,wet,2025,14.500735718592878,120.99353247129314,0.4826,monsoon,"1300h   august               rise st.             19""    monsoon                    14.500735718592878   120.99353247129314","1300h   august               rise st.             19""    monsoon                    14.5007357185928"
27.5,75.0,5.0,0,0,9,1,wet,2025,,,0.1,,september                     moonwal      batang      gutter         southwest,
27.5,75.0,10.16,0,0,9,1,wet,2025,14.492370497276706,121.0085144401015,0.2032,,"1130h   september                                     8""                                    06       14.492370497276706   121.0085144401015",
27.5,75.0,25.0,1,1,9,1,wet,2025,,,0.5,,september                       san                  knee             southwest,
27.5,75.0,24.13,1,1,9,1,wet,2025,,,0.4826,,"1130h   september                fourth               19""                               of 1200h,",
27.5,75.0,25.0,1,1,9,1,wet,2025,,,0.5,,september                     moonwal                knee             southwest,
27.5,75.0,24.13,1,1,9,1,wet,2025,14.490705949199809,121.0178170979552,0.4826,,"1200h   september             ave. infront            19""                                   06       14.490705949199807   121.0178170979552",
27.5,75.0,25.0,1,1,9,1,wet,2025,,,0.5,,"september                       san      infront of  knee             southwest                   of 1630h,",
27.5,75.0,24.13,1,1,9,1,wet,2025,,,0.4826,,"1300h   september                                     19""",
27.5,75.0,25.0,1,1,9,1,wet,2025,,,0.5,,september                       san      santos ave.   knee           southwest,
27.5,75.0,24.13,1,1,9,1,wet,2025,,,0.4826,,"1300h   september                                     19""                                   06",
27.5,75.0,50.0,1,2,9,1,wet,2025,,,1.0,,september                                              waist          southwest,
27.5,75.0,46.99,1,2,9,1,wet,2025,,,0.9398,,"1330h   september    vitalez   urma drive             37""                                   06",
27.5,75.0,25.0,1,1,9,1,wet,2025,,,0.5,,september                                                knee          southwest,
27.5,75.0,24.13,1,1,1,0,dry,2025,,,0.4826,,"1230h   september   vitalez     alejandro              19""                                 06",
27.5,75.0,25.0,1,1,9,1,wet,2025,,,0.5,,september                       san                      knee          southwest,
27.5,75.0,24.13,1,1,9,1,wet,2025,,,0.4826,,"1300h   september                 infront of           19""                                 06",
27.5,75.0,25.0,1,1,9,1,wet,2025,,,0.5,,"september                       san         infront of   knee          southwest                 of 1630h,",
27.5,75.0,24.13,1,1,9,1,wet,2025,,,0.4826,,"1330h   september                                      19""",
27.5,75.0,25.0,1,1,9,1,wet,2025,,,0.5,,"september                       san         infront of   knee          southwest                 of 1630h,",
27.5,75.0,24.13,1,1,9,1,wet,2025,,,0.4826,,"1330h   september                                      19""",
27.5,75.0,25.0,1,1,9,1,wet,2025,,,0.5,,september                       san                      knee          southwest,
27.5,75.0,24.13,1,1,9,1,wet,2025,,,0.4826,,"1330h   september                   coner              19""                                 06",
27.5,75.0,50.0,1,2,9,1,wet,2025,,,1.0,,september                       san       san pedro      waist         southwest,
27.5,75.0,46.99,1,2,9,1,wet,2025,14.470123524264306,121.0073279133024,0.9398,,"1330h   september                                      37""                                 06         14.470123524264306   121.00732791330239",
27.5,75.0,25.0,1,1,9,1,wet,2025,,,0.5,,september                       san     santos ave. knee               southwest                  subsided as,
27.5,75.0,10.16,0,0,9,1,wet,2025,,,0.2032,,"1530h   september                                      8""",
27.5,75.0,25.0,1,1,9,1,wet,2025,,,0.5,,"september                       san    infront of sm knee               southwest                   of 1700h,",
27.5,75.0,10.16,0,0,9,1,wet,2025,,,0.2032,,"1530h   september                                       8""",
27.5,75.0,25.0,1,1,9,1,wet,2025,,,0.5,,september                                                knee           southwest,
27.5,75.0,24.13,1,1,9,1,wet,2025,,,0.4826,,"1430h   september   sto. niño    sitio libjo            19""                                   06",
27.5,75.0,5.0,0,0,9,1,wet,2025,,,0.1,,september                                   kaingin      gutter         southwest,
27.5,75.0,10.16,0,0,9,1,wet,2025,14.498194737481583,121.00398122738451,0.2032,,"1400h   september   sto. niño                           8""                                    06       14.498194737481585   121.00398122738451",
27.5,75.0,5.0,0,0,9,1,wet,2025,,,0.1,,september                       don        el dorado     gutter         southwest,
27.5,75.0,10.16,0,0,9,1,wet,2025,14.479410046415996,121.02202397018527,0.2032,,"1400h   september                                       8""                                    06       14.479410046415996   121.02202397018529",
27.5,75.0,25.0,1,1,9,1,wet,2025,,,0.5,,september                     moonwal                   knee            southwest,
27.5,75.0,24.13,1,1,9,1,wet,2025,,,0.4826,,"1400h   september                 village               19""                                   06",
27.5,75.0,5.0,0,0,9,1,wet,2025,,,0.1,,september                       san                 gutter              southwest,
27.5,75.0,10.16,0,0,9,1,wet,2025,14.48128406247672,120.99701528836864,0.2032,,"1600h   september               wilcon                  8""                              of 1700h,      14.481284062476721   120.99701528836864",
27.5,75.0,5.0,0,0,9,1,wet,2025,,,0.1,,september                       san                     gutter         southwest,
27.5,75.0,10.16,0,0,9,1,wet,2025,14.481985232429098,120.99632818959712,0.2032,,"1600h   september                peter                 8""                              of 1630h,    14.481985232429098   120.99632818959711",
27.5,75.0,5.0,0,0,9,1,wet,2025,,,0.1,,september                       san                     gutter         southwest,
27.5,75.0,10.16,0,0,9,1,wet,2025,14.481859278606118,120.99624571167897,0.2032,,"1600h   september                peter                 8""                              of 1700h,    14.481859278606118   120.99624571167897",
27.5,75.0,25.0,1,1,9,1,wet,2025,,,0.5,,"september                                               knee           enchanced                of 1850h,",
27.5,75.0,24.13,1,1,9,1,wet,2025,,,0.4826,,"1730h   september   vitalez   urma drive               19""",
27.5,75.0,445.77,1,2,7,1,wet,2025,14.468809635724792,121.02286236389642,8.9154,,"351                                                                           ""nando""                    025        14.468809635724792   121.02286236389642",
27.5,75.0,5.0,0,0,9,1,wet,2025,,,0.1,,"september                                               gutter         enchanced                of 1850h,",
27.5,75.0,10.16,0,0,1,0,dry,2025,,,0.2032,,"1730h   september   vitalez    alejandro               8""",
27.5,75.0,447.04,1,2,7,1,wet,2025,14.48112178,120.9967255,8.9408,,"352                                                                           ""nando""                    025           14.48112178          120.9967255",
27.5,75.0,5.0,0,0,9,1,wet,2025,,,0.1,,"september                     moonwal     daang         gutter         enchanced                of 1850h,",
27.5,75.0,10.16,0,0,9,1,wet,2025,14.49255795940442,,0.2032,,"1730h   september                                      8""                                           14.49255795940442",
27.5,75.0,448.31,1,2,7,1,wet,2025,,121.01128560229236,8.966199999999999,,"353                                                                           ""nando""                    025                             121.01128560229235",
27.5,85.0,5.0,0,0,9,1,wet,2025,,,0.1,monsoon,september                     moonwal village gate gutter               monsoon                subsided as,september                     moonwal village gate gutter               monsoon                subsi
27.5,75.0,10.16,0,0,9,1,wet,2025,14.492863350749726,,0.2032,,"1730h   september                                      8""                                           14.492863350749726",
27.5,75.0,5.0,0,0,9,1,wet,2025,,,0.1,,"september                       san      corner v.    gutter                       of 1333h,",
27.5,75.0,10.16,0,0,9,1,wet,2025,14.490872626703876,120.99148147574684,0.2032,,"1150h   september                                    8""    enchanced                  14.490872626703876,   120.99148147574684",
