record_num,year,date,month,day,month_name,latitude,longitude,weather_disturbance,barangay,location,flood_depth_text,remarks,flood_depth_cm,flood_severity,flood,is_typhoon,is_itcz,is_sw_monsoon,is_ne_monsoon,is_easterlies,is_thunderstorm,is_lpa,precipitation,temperature,humidity,wind_speed,wind_direction,temp_max,temp_min,nearest_station,distance_to_nearest_km,temp_range,station_key,station_lat,station_lon,elevation,is_monsoon_season,precip_3day_sum,precip_7day_sum,precip_3day_avg,precip_7day_avg,precip_max_3day,precip_max_7day,precip_lag1,precip_lag2,rain_streak,humidity_3day_avg,humidity_lag1,temp_humidity_interaction,humidity_precip_interaction,temp_precip_interaction,monsoon_precip_interaction,saturation_risk,heat_index,barangay_clean,barangay_encoded,time_reported,time_subsided,flood_duration_hours
,2024.0,2024-10-06,10.0,6.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,11.0,27.35,93.0,1.0,190.0,30.0,24.7,,,5.300000000000001,naia,14.5047,121.004751,21.0,1.0,31.0,32.0,10.333333333333334,4.571428571428571,15.0,15.0,15.0,5.0,3.0,85.33333333333333,80.0,25.4355,231.09631843028404,67.9621968717018,11.0,0,28.56888888888889,unknown,18,,,
,2024.0,2024-11-26,11.0,26.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,29.6,64.0,3.0,130.0,34.0,25.2,,,8.8,naia,14.5047,121.004751,21.0,1.0,0.05,0.050000000000028424,0.016666666666666666,0.007142857142861204,0.05,0.05,0.0,0.05,0.0,69.33333333333333,74.0,18.944000000000003,0.0,0.0,0.0,0,30.286666666666658,unknown,18,,,
,2024.0,2024-11-03,11.0,3.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.5,29.25,77.0,2.0,120.0,33.0,25.5,,,7.5,naia,14.5047,121.004751,21.0,1.0,0.5,3.5500000000000282,0.16666666666666666,0.5071428571428612,0.5,2.5,0.0,0.0,1.0,76.66666666666667,70.0,22.5225,31.220813324328656,11.859854412163807,0.5,0,30.24111111111112,unknown,18,,,
,2024.0,2024-07-21,7.0,21.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,19.0,27.9,86.0,4.0,260.0,31.9,23.9,,,8.0,naia,14.5047,121.004751,21.0,1.0,71.0,90.05000000000001,23.666666666666668,12.864285714285716,52.0,52.0,0.0,52.0,1.0,82.33333333333333,78.0,23.994,257.6329755256432,83.58093043215634,19.0,0,28.991111111111106,unknown,18,,,
,2024.0,2024-09-11,9.0,11.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,29.450000000000003,85.0,4.0,260.0,32.2,26.7,,,5.5000000000000036,naia,14.5047,121.004751,21.0,1.0,3.5,52.0,1.1666666666666667,7.428571428571429,3.5,47.5,3.5,0.0,0.0,83.0,83.0,25.032500000000006,0.0,0.0,0.0,0,30.67,unknown,18,,,
,2024.0,2024-01-20,1.0,20.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.5,27.15,78.0,2.0,150.0,29.9,24.4,,,5.5,naia,14.5047,121.004751,21.0,0.0,0.5,0.5,0.16666666666666666,0.07142857142857142,0.5,0.5,0.0,0.0,1.0,72.33333333333333,72.0,21.177,31.626278432436823,11.008377685136663,0.0,0,27.957222222222228,unknown,18,,,
,2024.0,2024-02-12,2.0,12.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,27.5,60.0,4.0,100.0,31.7,23.3,,,8.399999999999999,naia,14.5047,121.004751,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.666666666666664,58.0,16.5,0.0,0.0,0.0,0,27.872222222222216,unknown,18,,,
,2024.0,2024-12-04,12.0,4.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,29.1,75.0,3.0,120.0,33.4,24.8,,,8.599999999999998,naia,14.5047,121.004751,21.0,0.0,19.5,30.05000000000003,6.5,4.292857142857147,19.5,19.5,0.0,19.5,0.0,83.66666666666667,85.0,21.825,0.0,0.0,0.0,0,30.02388888888889,unknown,18,,,
,2024.0,2024-04-21,4.0,21.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,31.3,60.0,3.0,110.0,35.5,27.1,,,8.399999999999999,naia,14.5047,121.004751,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.666666666666664,57.0,18.78,0.0,0.0,0.0,0,32.05222222222223,unknown,18,,,
,2024.0,2024-05-27,5.0,27.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2.5,29.85,80.0,5.0,260.0,33.2,26.5,,,6.700000000000003,naia,14.5047,121.004751,21.0,0.0,79.0,79.0,26.333333333333332,11.285714285714286,40.0,40.0,36.5,40.0,3.0,84.66666666666667,95.0,23.88,100.22103747962944,37.39497460958674,0.0,0,30.979444444444457,unknown,18,,,
,2024.0,2024-01-16,1.0,16.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,28.3,62.0,4.0,100.0,31.6,25.0,,,6.600000000000001,naia,14.5047,121.004751,21.0,0.0,0.0,0.05,0.0,0.0071428571428571435,0.0,0.05,0.0,0.0,0.0,66.66666666666667,68.0,17.546000000000003,0.0,0.0,0.0,0,28.804444444444446,unknown,18,,,
,2024.0,2024-01-25,1.0,25.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,26.7,70.0,3.0,90.0,30.4,23.0,,,7.399999999999999,naia,14.5047,121.004751,21.0,0.0,0.49999999999999994,1.05,0.16666666666666666,0.15,0.5,0.5,0.0,0.5,0.0,70.66666666666667,65.0,18.69,0.0,0.0,0.0,0,27.25333333333334,unknown,18,,,
,2024.0,2024-03-09,3.0,9.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,28.950000000000003,69.0,3.0,110.0,32.1,25.8,,,6.300000000000001,naia,14.5047,121.004751,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,64.0,19.9755,0.0,0.0,0.0,0,29.702222222222222,unknown,18,,,
,2024.0,2024-04-27,4.0,27.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,34.45,59.0,4.0,120.0,38.8,30.1,,,8.699999999999996,naia,14.5047,121.004751,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.333333333333336,58.0,20.3255,0.0,0.0,0.0,0,35.49111111111111,unknown,18,,,
,2024.0,2024-04-08,4.0,8.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,30.6,64.0,3.0,140.0,35.0,26.2,,,8.8,naia,14.5047,121.004751,21.0,0.0,0.0,0.05,0.0,0.0071428571428571435,0.0,0.05,0.0,0.0,0.0,63.666666666666664,62.0,19.584,0.0,0.0,0.0,0,31.38666666666667,unknown,18,,,
,2024.0,2024-04-07,4.0,7.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,30.4,62.0,3.0,120.0,34.9,25.9,,,9.0,naia,14.5047,121.004751,21.0,0.0,0.05,0.05,0.016666666666666666,0.0071428571428571435,0.05,0.05,0.0,0.05,0.0,62.0,65.0,18.848,0.0,0.0,0.0,0,31.11444444444444,unknown,18,,,
,2024.0,2024-12-10,12.0,10.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6.5,27.15,86.0,2.0,110.0,29.7,24.6,,,5.099999999999998,naia,14.5047,121.004751,21.0,0.0,11.0,15.05000000000003,3.6666666666666665,2.1500000000000044,6.5,6.5,1.5,3.0,3.0,81.66666666666667,78.0,23.349,173.28165976663476,54.70461700772248,0.0,0,28.166111111111118,unknown,18,,,
,2024.0,2024-03-10,3.0,10.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,29.05,61.0,3.0,110.0,33.1,25.0,,,8.100000000000001,naia,14.5047,121.004751,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,69.0,17.7205,0.0,0.0,0.0,0,29.603333333333335,unknown,18,,,
,2024.0,2024-12-22,12.0,22.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,28.5,68.0,4.0,120.0,31.6,25.4,,,6.200000000000003,naia,14.5047,121.004751,21.0,0.0,0.05,1.5500000000000285,0.016666666666666666,0.2214285714285755,0.05,1.5,0.05,0.0,0.0,70.33333333333333,76.0,19.38,0.0,0.0,0.0,0,29.18111111111111,unknown,18,,,
,2024.0,2024-02-15,2.0,15.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,29.5,67.0,3.0,120.0,33.8,25.2,,,8.599999999999998,naia,14.5047,121.004751,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,68.0,19.765,0.0,0.0,0.0,0,30.254999999999995,unknown,18,,,
,2024.0,2024-01-17,1.0,17.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,26.6,62.0,4.0,80.0,31.0,22.2,,,8.8,naia,14.5047,121.004751,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,62.0,16.492,0.0,0.0,0.0,0,26.934444444444445,unknown,18,,,
,2024.0,2024-02-21,2.0,21.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,28.6,64.0,3.0,120.0,33.1,24.1,,,9.0,naia,14.5047,121.004751,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,18.304000000000002,0.0,0.0,0.0,0,29.186666666666667,unknown,18,,,
,2024.0,2024-02-05,2.0,5.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,28.75,71.0,3.0,120.0,33.2,24.3,,,8.900000000000002,naia,14.5047,121.004751,21.0,0.0,0.0,0.05,0.0,0.0071428571428571435,0.0,0.05,0.0,0.0,0.0,69.0,67.0,20.4125,0.0,0.0,0.0,0,29.53444444444445,unknown,18,,,
,2024.0,2024-03-23,3.0,23.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.05,29.55,69.0,4.0,110.0,33.7,25.4,,,8.300000000000004,naia,14.5047,121.004751,21.0,0.0,0.15000000000000002,0.2,0.05,0.028571428571428574,0.05,0.05,0.05,0.05,0.0,68.66666666666667,69.0,20.3895,3.366521327690808,1.4417493512067157,0.0,0,30.362222222222215,unknown,18,,,
,2024.0,2024-02-26,2.0,26.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,28.4,58.0,4.0,110.0,33.8,23.0,,,10.799999999999997,naia,14.5047,121.004751,21.0,0.0,0.05,0.05,0.016666666666666666,0.0071428571428571435,0.05,0.05,0.0,0.05,0.0,63.333333333333336,70.0,16.471999999999998,0.0,0.0,0.0,0,28.810000000000002,unknown,18,,,
,2024.0,2024-12-12,12.0,12.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.05,29.4,73.0,3.0,90.0,32.5,26.3,,,6.199999999999999,naia,14.5047,121.004751,21.0,0.0,6.55,15.050000000000027,2.183333333333333,2.150000000000004,6.5,6.5,0.0,6.5,0.0,79.66666666666667,80.0,21.462,3.561681984368536,1.4344308265813008,0.0,0,30.30166666666666,unknown,18,,,
,2024.0,2024-05-04,5.0,4.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,31.700000000000003,57.0,4.0,120.0,36.6,26.8,,,9.8,naia,14.5047,121.004751,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.666666666666664,58.0,18.069000000000003,0.0,0.0,0.0,0,32.41388888888889,unknown,18,,,
,2024.0,2024-05-25,5.0,25.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,40.0,28.85,79.0,3.0,360.0,32.1,25.6,,,6.5,naia,14.5047,121.004751,21.0,0.0,40.0,76.5,13.333333333333334,10.928571428571429,40.0,40.0,0.0,0.0,1.0,66.66666666666667,61.0,22.7915,293.3721932696403,107.13655412441929,0.0,0,29.853333333333335,unknown,18,,,
,2024.0,2024-01-31,1.0,31.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,27.049999999999997,71.0,3.0,110.0,30.7,23.4,,,7.300000000000001,naia,14.5047,121.004751,21.0,0.0,0.0,0.05,0.0,0.0071428571428571435,0.0,0.05,0.0,0.0,0.0,64.66666666666667,66.0,19.205499999999997,0.0,0.0,0.0,0,27.664444444444445,unknown,18,,,
,2024.0,2024-01-10,1.0,10.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.05,28.75,74.0,3.0,280.0,32.2,25.3,,,6.900000000000002,naia,14.5047,121.004751,21.0,0.0,0.6,0.6,0.19999999999999998,0.08571428571428572,0.5,0.5,0.05,0.5,0.0,76.0,82.0,21.275,3.610472148537968,1.40271721987117,0.0,0,29.612777777777776,unknown,18,,,
,2024.0,2024-05-05,5.0,5.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.05,32.6,58.0,4.0,130.0,36.6,28.6,,,8.0,naia,14.5047,121.004751,21.0,0.0,0.05,0.05,0.016666666666666666,0.0071428571428571435,0.05,0.05,0.0,0.0,0.0,57.666666666666664,57.0,18.908,2.829829521827056,1.5905593519234833,0.0,0,33.43,unknown,18,,,
,2024.0,2024-03-01,3.0,1.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,28.700000000000003,61.0,3.0,120.0,33.6,23.8,,,9.8,naia,14.5047,121.004751,21.0,0.0,0.0,0.05,0.0,0.0071428571428571435,0.0,0.05,0.0,0.0,0.0,61.666666666666664,64.0,17.507,0.0,0.0,0.0,0,29.218333333333337,unknown,18,,,
,2024.0,2024-01-19,1.0,19.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,27.85,72.0,2.0,110.0,31.7,24.0,,,7.699999999999999,naia,14.5047,121.004751,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,20.052,0.0,0.0,0.0,0,28.570555555555554,unknown,18,,,
,2024.0,2024-05-30,5.0,30.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.05,32.15,70.0,2.0,100.0,35.8,28.5,,,7.299999999999997,naia,14.5047,121.004751,21.0,0.0,34.05,113.05,11.35,16.15,34.0,40.0,34.0,0.0,0.0,82.33333333333333,100.0,22.505,3.41531149186024,1.5686037780472388,0.0,0,33.248333333333335,unknown,18,,,
,2024.0,2024-04-23,4.0,23.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,33.0,64.0,3.0,120.0,37.1,28.9,,,8.200000000000003,naia,14.5047,121.004751,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,59.0,21.12,0.0,0.0,0.0,0,34.02666666666667,unknown,18,,,
,2024.0,2024-03-16,3.0,16.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,29.95,65.0,4.0,120.0,33.9,26.0,,,7.899999999999999,naia,14.5047,121.004751,21.0,0.0,0.1,0.2,0.03333333333333333,0.028571428571428574,0.05,0.05,0.05,0.05,0.0,65.66666666666667,70.0,19.4675,0.0,0.0,0.0,0,30.697777777777773,unknown,18,,,
,2024.0,2024-02-25,2.0,25.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,28.9,70.0,4.0,110.0,32.4,25.4,,,7.0,naia,14.5047,121.004751,21.0,0.0,0.05,0.05,0.016666666666666666,0.0071428571428571435,0.05,0.05,0.05,0.0,0.0,66.66666666666667,62.0,20.23,0.0,0.0,0.0,0,29.67333333333333,unknown,18,,,
,2024.0,2024-04-29,4.0,29.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,32.55,59.0,4.0,130.0,36.9,28.2,,,8.7,naia,14.5047,121.004751,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.333333333333336,63.0,19.2045,0.0,0.0,0.0,0,33.40111111111111,unknown,18,,,
,2024.0,2024-05-26,5.0,26.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,36.5,27.55,95.0,3.0,340.0,29.6,25.5,,,4.100000000000001,naia,14.5047,121.004751,21.0,0.0,76.5,76.5,25.5,10.928571428571429,40.0,40.0,40.0,0.0,2.0,78.33333333333333,79.0,26.1725,344.3123886327547,99.85059270349886,0.0,1,28.84111111111111,unknown,18,,,
,2024.0,2024-03-07,3.0,7.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,30.150000000000002,62.0,3.0,120.0,34.2,26.1,,,8.100000000000001,naia,14.5047,121.004751,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,56.0,18.693,0.0,0.0,0.0,0,30.839444444444453,unknown,18,,,
,2024.0,2024-01-30,1.0,30.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,27.35,66.0,3.0,120.0,31.7,23.0,,,8.7,naia,14.5047,121.004751,21.0,0.0,0.0,0.05,0.0,0.0071428571428571435,0.0,0.05,0.0,0.0,0.0,63.0,57.0,18.051000000000002,0.0,0.0,0.0,0,27.863888888888898,unknown,18,,,
,2024.0,2024-12-23,12.0,23.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,28.45,75.0,3.0,120.0,31.0,25.9,,,5.100000000000001,naia,14.5047,121.004751,21.0,0.0,0.05,1.5500000000000285,0.016666666666666666,0.2214285714285755,0.05,1.5,0.0,0.05,0.0,73.0,68.0,21.3375,0.0,0.0,0.0,0,29.308888888888898,unknown,18,,,
,2024.0,2024-03-06,3.0,6.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,30.9,56.0,2.0,110.0,35.9,25.9,,,10.0,naia,14.5047,121.004751,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.333333333333336,65.0,17.304,0.0,0.0,0.0,0,31.507777777777775,unknown,18,,,
,2024.0,2024-03-08,3.0,8.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,29.5,64.0,3.0,120.0,33.1,25.9,,,7.200000000000003,naia,14.5047,121.004751,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.666666666666664,62.0,18.88,0.0,0.0,0.0,0,30.17666666666666,unknown,18,,,
,2024.0,2024-02-01,2.0,1.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.05,28.4,70.0,3.0,110.0,32.6,24.2,,,8.400000000000002,naia,14.5047,121.004751,21.0,0.0,0.05,0.1,0.016666666666666666,0.014285714285714287,0.05,0.05,0.0,0.0,0.0,69.0,71.0,19.88,3.41531149186024,1.3856406624118687,0.0,0,29.123333333333342,unknown,18,,,
,2024.0,2024-01-13,1.0,13.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,27.85,70.0,3.0,120.0,30.9,24.8,,,6.099999999999998,naia,14.5047,121.004751,21.0,0.0,0.0,0.6,0.0,0.08571428571428572,0.0,0.5,0.0,0.0,0.0,69.66666666666667,67.0,19.495,0.0,0.0,0.0,0,28.51833333333333,unknown,18,,,
,2024.0,2024-02-11,2.0,11.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,28.7,58.0,3.0,90.0,32.9,24.5,,,8.399999999999999,naia,14.5047,121.004751,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.66666666666667,67.0,16.646,0.0,0.0,0.0,0,29.14,unknown,18,,,
,2024.0,2024-05-08,5.0,8.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,32.45,60.0,3.0,120.0,36.1,28.8,,,7.300000000000001,naia,14.5047,121.004751,21.0,0.0,0.0,0.05,0.0,0.0071428571428571435,0.0,0.05,0.0,0.0,0.0,61.0,58.0,19.470000000000002,0.0,0.0,0.0,0,33.31722222222222,unknown,18,,,
,2024.0,2024-03-31,3.0,31.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,31.049999999999997,61.0,3.0,120.0,34.9,27.2,,,7.699999999999999,naia,14.5047,121.004751,21.0,0.0,0.0,11.6,0.0,1.657142857142857,0.0,11.5,0.0,0.0,0.0,66.0,65.0,18.940499999999997,0.0,0.0,0.0,0,31.803333333333327,unknown,18,,,
,2024.0,2024-05-13,5.0,13.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,30.5,31.599999999999998,66.0,3.0,220.0,38.3,24.9,,,13.399999999999999,naia,14.5047,121.004751,21.0,0.0,30.5,30.55,10.166666666666666,4.364285714285715,30.5,30.5,0.0,0.0,1.0,63.0,61.0,20.855999999999998,227.69917802488476,109.01960644827815,0.0,0,32.538888888888884,unknown,18,,,
,2024.0,2024-04-14,4.0,14.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,31.799999999999997,62.0,3.0,140.0,35.8,27.8,,,7.9999999999999964,naia,14.5047,121.004751,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.333333333333336,58.0,19.715999999999998,0.0,0.0,0.0,0,32.65444444444445,unknown,18,,,
,2024.0,2024-04-19,4.0,19.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,30.95,59.0,4.0,130.0,35.4,26.5,,,8.899999999999999,naia,14.5047,121.004751,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.333333333333336,56.0,18.2605,0.0,0.0,0.0,0,31.641111111111115,unknown,18,,,
,2024.0,2024-02-08,2.0,8.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,29.05,67.0,2.0,290.0,33.2,24.9,,,8.300000000000004,naia,14.5047,121.004751,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,64.0,19.4635,0.0,0.0,0.0,0,29.759999999999998,unknown,18,,,
,2024.0,2024-04-30,4.0,30.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,32.85,61.0,3.0,120.0,37.4,28.3,,,9.099999999999998,naia,14.5047,121.004751,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,59.0,20.038500000000003,0.0,0.0,0.0,0,33.78333333333333,unknown,18,,,
,2024.0,2024-04-06,4.0,6.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,30.049999999999997,65.0,3.0,110.0,34.3,25.8,,,8.499999999999996,naia,14.5047,121.004751,21.0,0.0,0.05,0.05,0.016666666666666666,0.0071428571428571435,0.05,0.05,0.05,0.0,0.0,62.0,59.0,19.5325,0.0,0.0,0.0,0,30.807777777777783,unknown,18,,,
,2024.0,2024-03-17,3.0,17.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,29.799999999999997,64.0,3.0,110.0,33.4,26.2,,,7.199999999999999,naia,14.5047,121.004751,21.0,0.0,0.05,0.2,0.016666666666666666,0.028571428571428574,0.05,0.05,0.0,0.05,0.0,66.33333333333333,65.0,19.072,0.0,0.0,0.0,0,30.50666666666666,unknown,18,,,
,2024.0,2024-12-07,12.0,7.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,29.9,79.0,2.0,120.0,33.0,26.8,,,6.199999999999999,naia,14.5047,121.004751,21.0,0.0,4.05,28.55000000000003,1.3499999999999999,4.078571428571433,4.0,19.5,4.0,0.05,0.0,73.66666666666667,70.0,23.621,0.0,0.0,0.0,0,31.008333333333326,unknown,18,,,
,2024.0,2024-01-03,1.0,3.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,29.7,77.0,2.0,120.0,32.9,26.5,,,6.399999999999999,naia,14.5047,121.004751,21.0,0.0,0.0,0.55,0.0,0.07857142857142858,0.0,0.5,0.0,0.0,0.0,76.33333333333333,78.0,22.869,0.0,0.0,0.0,0,30.73611111111111,unknown,18,,,
,2024.0,2024-05-12,5.0,12.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,33.65,61.0,3.0,130.0,37.5,29.8,,,7.699999999999999,naia,14.5047,121.004751,21.0,0.0,0.05,0.05,0.016666666666666666,0.0071428571428571435,0.05,0.05,0.0,0.05,0.0,62.333333333333336,62.0,20.526500000000002,0.0,0.0,0.0,0,34.66333333333333,unknown,18,,,
,2024.0,2024-02-16,2.0,16.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,28.8,65.0,3.0,110.0,32.5,25.1,,,7.399999999999999,naia,14.5047,121.004751,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,67.0,18.72,0.0,0.0,0.0,0,29.432777777777787,unknown,18,,,
,2024.0,2024-12-20,12.0,20.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,29.25,67.0,2.0,120.0,32.1,26.4,,,5.700000000000003,naia,14.5047,121.004751,21.0,0.0,0.0,1.5500000000000282,0.0,0.22142857142857547,0.0,1.5,0.0,0.0,0.0,68.33333333333333,66.0,19.5975,0.0,0.0,0.0,0,29.980000000000004,unknown,18,,,
,2024.0,2024-12-03,12.0,3.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,29.450000000000003,85.0,2.0,120.0,32.1,26.8,,,5.300000000000001,naia,14.5047,121.004751,21.0,0.0,24.5,30.05000000000003,8.166666666666666,4.292857142857147,19.5,19.5,19.5,5.0,0.0,90.0,91.0,25.032500000000006,0.0,0.0,0.0,0,30.67,unknown,18,,,
,2024.0,2024-03-26,3.0,26.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.05,31.2,71.0,3.0,130.0,35.0,27.4,,,7.600000000000001,naia,14.5047,121.004751,21.0,0.0,0.05,0.25,0.016666666666666666,0.03571428571428571,0.05,0.05,0.0,0.0,0.0,64.66666666666667,61.0,22.151999999999997,3.464101656029672,1.5222531220862783,0.0,0,32.229444444444454,unknown,18,,,
,2024.0,2024-12-15,12.0,15.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.05,25.950000000000003,75.0,3.0,90.0,27.1,24.8,,,2.3000000000000007,naia,14.5047,121.004751,21.0,0.0,0.1,8.150000000000029,0.03333333333333333,1.1642857142857184,0.05,6.5,0.0,0.05,0.0,73.0,71.0,19.462500000000002,3.6592623127074,1.2661047601967605,0.0,0,26.558888888888895,unknown,18,,,
,2024.0,2024-01-27,1.0,27.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.05,26.8,63.0,3.0,80.0,31.1,22.5,,,8.600000000000001,naia,14.5047,121.004751,21.0,0.0,0.05,0.6,0.016666666666666666,0.08571428571428572,0.05,0.5,0.0,0.0,0.0,65.66666666666667,64.0,16.884,3.073780342674216,1.3075763997407777,0.0,0,27.18055555555556,unknown,18,,,
,2024.0,2024-12-11,12.0,11.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,29.15,80.0,2.0,110.0,32.1,26.2,,,5.900000000000002,naia,14.5047,121.004751,21.0,0.0,8.0,15.05000000000003,2.6666666666666665,2.1500000000000044,6.5,6.5,6.5,1.5,0.0,81.33333333333333,86.0,23.32,0.0,0.0,0.0,0,30.20944444444445,unknown,18,,,
,2024.0,2024-12-24,12.0,24.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,15.0,26.95,94.0,2.0,150.0,29.4,24.5,,,4.899999999999999,naia,14.5047,121.004751,21.0,0.0,15.0,15.05000000000003,5.0,2.1500000000000044,15.0,15.0,0.0,0.0,1.0,79.0,75.0,25.333,260.62333989053946,74.7212660643621,0.0,0,28.155,unknown,18,,,
,2024.0,2024-04-25,4.0,25.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,33.85,61.0,3.0,130.0,38.2,29.5,,,8.700000000000003,naia,14.5047,121.004751,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.333333333333336,62.0,20.6485,0.0,0.0,0.0,0,34.88333333333334,unknown,18,,,
